FIPS,county,ST,year,population
1069,Houston,AL,1995,84367
1069,Houston,AL,1996,83778
1069,Houston,AL,1997,85163
1069,Houston,AL,1998,85877
1069,Houston,AL,1999,86116
1069,Houston,AL,2000,88787
1069,Houston,AL,2001,89232
1069,Houston,AL,2002,89966
1069,Houston,AL,2003,91409
1069,Houston,AL,2004,92947
1069,Houston,AL,2005,94249
1069,Houston,AL,2006,95660
1069,Houston,AL,2007,97171
1069,Houston,AL,2008,98488
1069,Houston,AL,2009,100085
1069,Houston,AL,2010,101547
1069,Houston,AL,2011,102369
1069,Houston,AL,2012,103402
1069,Houston,AL,2013,103668
1071,Jackson,AL,1990,47800
1071,Jackson,AL,1991,48429
1071,Jackson,AL,1992,49010
1071,Jackson,AL,1993,49375
1071,Jackson,AL,1994,49551
1071,Jackson,AL,1995,50128
1071,Jackson,AL,1996,50428
1071,Jackson,AL,1997,50751
1071,Jackson,AL,1998,51329
1071,Jackson,AL,1999,51535
1071,Jackson,AL,2000,53926
1071,Jackson,AL,2001,54147
1071,Jackson,AL,2002,54035
1071,Jackson,AL,2003,53801
1071,Jackson,AL,2004,53821
1071,Jackson,AL,2005,53650
1071,Jackson,AL,2006,53745
1071,Jackson,AL,2007,53030
1071,Jackson,AL,2008,53134
1071,Jackson,AL,2009,52838
1071,Jackson,AL,2010,53227
1071,Jackson,AL,2011,53291
1071,Jackson,AL,2012,53019
1071,Jackson,AL,2013,52951
1073,Jefferson,AL,1990,651500
1073,Jefferson,AL,1991,655358
1073,Jefferson,AL,1992,657674
1073,Jefferson,AL,1993,656426
1073,Jefferson,AL,1994,656637
1073,Jefferson,AL,1995,657827
1073,Jefferson,AL,1996,661927
1073,Jefferson,AL,1997,658664
1073,Jefferson,AL,1998,659524
1073,Jefferson,AL,1999,657422
1073,Jefferson,AL,2000,662047
1073,Jefferson,AL,2001,659743
1073,Jefferson,AL,2002,661153
1073,Jefferson,AL,2003,658141
1073,Jefferson,AL,2004,658495
1073,Jefferson,AL,2005,657229
1073,Jefferson,AL,2006,656700
1073,Jefferson,AL,2007,658779
1073,Jefferson,AL,2008,659503
1073,Jefferson,AL,2009,665027
1073,Jefferson,AL,2010,658466
1073,Jefferson,AL,2011,658931
1073,Jefferson,AL,2012,660009
1073,Jefferson,AL,2013,659479
1075,Lamar,AL,1990,15700
1075,Lamar,AL,1991,15688
1075,Lamar,AL,1992,15611
1075,Lamar,AL,1993,15771
1075,Lamar,AL,1994,15736
1075,Lamar,AL,1995,15754
1075,Lamar,AL,1996,15591
1075,Lamar,AL,1997,15759
1075,Lamar,AL,1998,15731
1075,Lamar,AL,1999,16034
1075,Lamar,AL,2000,15904
1075,Lamar,AL,2001,15579
1075,Lamar,AL,2002,15499
1075,Lamar,AL,2003,15146
1075,Lamar,AL,2004,14975
1075,Lamar,AL,2005,14962
1075,Lamar,AL,2006,14548
1075,Lamar,AL,2007,14447
1075,Lamar,AL,2008,14295
1075,Lamar,AL,2009,14200
1075,Lamar,AL,2010,14564
1075,Lamar,AL,2011,14311
1075,Lamar,AL,2012,14259
1075,Lamar,AL,2013,14236
1077,Lauderdale,AL,1990,79700
1077,Lauderdale,AL,1991,80852
1077,Lauderdale,AL,1992,81797
1077,Lauderdale,AL,1993,82656
1077,Lauderdale,AL,1994,83152
1077,Lauderdale,AL,1995,83598
1077,Lauderdale,AL,1996,83593
1077,Lauderdale,AL,1997,84241
1077,Lauderdale,AL,1998,84325
1077,Lauderdale,AL,1999,84327
1077,Lauderdale,AL,2000,87966
1077,Lauderdale,AL,2001,87422
1077,Lauderdale,AL,2002,87116
1077,Lauderdale,AL,2003,86968
1077,Lauderdale,AL,2004,87515
1077,Lauderdale,AL,2005,87691
1077,Lauderdale,AL,2006,87891
1077,Lauderdale,AL,2007,88561
1077,Lauderdale,AL,2008,89128
1077,Lauderdale,AL,2009,89599
1077,Lauderdale,AL,2010,92709
1077,Lauderdale,AL,2011,92781
1077,Lauderdale,AL,2012,92542
1077,Lauderdale,AL,2013,92797
1079,Lawrence,AL,1990,31500
1079,Lawrence,AL,1991,32119
1079,Lawrence,AL,1992,32232
1079,Lawrence,AL,1993,32517
1079,Lawrence,AL,1994,32439
1079,Lawrence,AL,1995,32803
1079,Lawrence,AL,1996,33037
1079,Lawrence,AL,1997,33386
1079,Lawrence,AL,1998,33447
1079,Lawrence,AL,1999,33795
1079,Lawrence,AL,2000,34803
1079,Lawrence,AL,2001,34928
1079,Lawrence,AL,2002,34655
1079,Lawrence,AL,2003,34594
1079,Lawrence,AL,2004,34418
1079,Lawrence,AL,2005,34605
1079,Lawrence,AL,2006,34312
1079,Lawrence,AL,2007,34229
1079,Lawrence,AL,2008,34166
1079,Lawrence,AL,2009,34106
1079,Lawrence,AL,2010,34339
1079,Lawrence,AL,2011,34117
1079,Lawrence,AL,2012,33838
1079,Lawrence,AL,2013,33587
1081,Lee,AL,1990,87100
1081,Lee,AL,1991,88556
1081,Lee,AL,1992,89866
1081,Lee,AL,1993,91251
1081,Lee,AL,1994,91936
1081,Lee,AL,1995,94029
1081,Lee,AL,1996,95038
1081,Lee,AL,1997,98501
1081,Lee,AL,1998,100444
1081,Lee,AL,1999,102164
1081,Lee,AL,2000,115092
1081,Lee,AL,2001,116572
1081,Lee,AL,2002,118123
1081,Lee,AL,2003,119561
1081,Lee,AL,2004,120714
1081,Lee,AL,2005,123254
1081,Lee,AL,2006,125781
1081,Lee,AL,2007,130516
1081,Lee,AL,2008,133010
1081,Lee,AL,2009,135883
1081,Lee,AL,2010,140247
1081,Lee,AL,2011,143468
1081,Lee,AL,2012,147257
1081,Lee,AL,2013,150933
1083,Limestone,AL,1990,54100
1083,Limestone,AL,1991,55463
1083,Limestone,AL,1992,56822
1083,Limestone,AL,1993,57603
1083,Limestone,AL,1994,58099
1083,Limestone,AL,1995,59344
1083,Limestone,AL,1996,59844
1083,Limestone,AL,1997,60700
1083,Limestone,AL,1998,62241
1083,Limestone,AL,1999,63037
1083,Limestone,AL,2000,65676
1083,Limestone,AL,2001,66980
1083,Limestone,AL,2002,67842
1083,Limestone,AL,2003,68245
1083,Limestone,AL,2004,69387
1083,Limestone,AL,2005,70469
1083,Limestone,AL,2006,72446
1083,Limestone,AL,2007,73898
1083,Limestone,AL,2008,76135
1083,Limestone,AL,2009,78572
1083,Limestone,AL,2010,82782
1083,Limestone,AL,2011,85369
1083,Limestone,AL,2012,87654
1083,Limestone,AL,2013,88845
1085,Lowndes,AL,1990,12700
1085,Lowndes,AL,1991,12671
1085,Lowndes,AL,1992,12701
1085,Lowndes,AL,1993,12786
1085,Lowndes,AL,1994,12844
1085,Lowndes,AL,1995,12946
1085,Lowndes,AL,1996,12811
1085,Lowndes,AL,1997,12881
1085,Lowndes,AL,1998,12984
1085,Lowndes,AL,1999,13029
1085,Lowndes,AL,2000,13473
1085,Lowndes,AL,2001,13418
1085,Lowndes,AL,2002,13508
1085,Lowndes,AL,2003,13374
1085,Lowndes,AL,2004,13210
1085,Lowndes,AL,2005,13076
1085,Lowndes,AL,2006,12759
1085,Lowndes,AL,2007,12686
1085,Lowndes,AL,2008,12644
1085,Lowndes,AL,2009,12293
1085,Lowndes,AL,2010,11299
1085,Lowndes,AL,2011,11147
1085,Lowndes,AL,2012,10857
1085,Lowndes,AL,2013,10703
1087,Macon,AL,1990,24900
1087,Macon,AL,1991,24384
1087,Macon,AL,1992,24404
1087,Macon,AL,1993,24568
1087,Macon,AL,1994,24163
1087,Macon,AL,1995,23959
1087,Macon,AL,1996,23563
1087,Macon,AL,1997,23314
1087,Macon,AL,1998,22951
1087,Macon,AL,1999,22993
1087,Macon,AL,2000,24105
1087,Macon,AL,2001,24006
1087,Macon,AL,2002,23788
1087,Macon,AL,2003,23449
1087,Macon,AL,2004,23179
1087,Macon,AL,2005,22810
1087,Macon,AL,2006,22594
1087,Macon,AL,2007,22336
1087,Macon,AL,2008,22290
1087,Macon,AL,2009,21789
1087,Macon,AL,2010,21452
1087,Macon,AL,2011,21182
1087,Macon,AL,2012,20535
1087,Macon,AL,2013,19688
1089,Madison,AL,1990,238900
1089,Madison,AL,1991,244942
1089,Madison,AL,1992,251229
1089,Madison,AL,1993,256057
1089,Madison,AL,1994,258035
1089,Madison,AL,1995,258340
1089,Madison,AL,1996,270309
1089,Madison,AL,1997,272293
1089,Madison,AL,1998,278187
1089,Madison,AL,1999,280381
1089,Madison,AL,2000,276700
1089,Madison,AL,2001,281931
1089,Madison,AL,2002,285900
1089,Madison,AL,2003,289662
1089,Madison,AL,2004,293072
1089,Madison,AL,2005,298192
1089,Madison,AL,2006,304307
1089,Madison,AL,2007,312734
1089,Madison,AL,2008,319510
1089,Madison,AL,2009,327744
1089,Madison,AL,2010,334811
1089,Madison,AL,2011,340111
1089,Madison,AL,2012,343080
1089,Madison,AL,2013,346892
1091,Marengo,AL,1990,23100
1091,Marengo,AL,1991,23074
1091,Marengo,AL,1992,23223
1091,Marengo,AL,1993,23487
1091,Marengo,AL,1994,23524
1091,Marengo,AL,1995,23662
1091,Marengo,AL,1996,23430
1091,Marengo,AL,1997,23503
1091,Marengo,AL,1998,23378
1091,Marengo,AL,1999,23158
1091,Marengo,AL,2000,22539
1091,Marengo,AL,2001,22367
1091,Marengo,AL,2002,22475
1091,Marengo,AL,2003,22341
1091,Marengo,AL,2004,22084
1091,Marengo,AL,2005,21879
1091,Marengo,AL,2006,21842
1091,Marengo,AL,2007,21276
1091,Marengo,AL,2008,21055
1091,Marengo,AL,2009,20943
1091,Marengo,AL,2010,21027
1091,Marengo,AL,2011,20692
1091,Marengo,AL,2012,20401
1091,Marengo,AL,2013,20155
1093,Marion,AL,1990,29800
1093,Marion,AL,1991,29583
1093,Marion,AL,1992,29690
1093,Marion,AL,1993,30033
1093,Marion,AL,1994,30230
1093,Marion,AL,1995,30382
1093,Marion,AL,1996,30718
1093,Marion,AL,1997,30813
1093,Marion,AL,1998,30986
1093,Marion,AL,1999,30464
1093,Marion,AL,2000,31214
1093,Marion,AL,2001,30621
1093,Marion,AL,2002,30369
1093,Marion,AL,2003,30182
1093,Marion,AL,2004,30267
1093,Marion,AL,2005,30154
1093,Marion,AL,2006,30165
1093,Marion,AL,2007,29580
1093,Marion,AL,2008,29465
1093,Marion,AL,2009,29116
1093,Marion,AL,2010,30776
1093,Marion,AL,2011,30663
1093,Marion,AL,2012,30327
1093,Marion,AL,2013,30334
1095,Marshall,AL,1990,70800
1095,Marshall,AL,1991,71952
1095,Marshall,AL,1992,73524
1095,Marshall,AL,1993,75146
1095,Marshall,AL,1994,76715
1095,Marshall,AL,1995,78195
1095,Marshall,AL,1996,79159
1095,Marshall,AL,1997,78893
1095,Marshall,AL,1998,80346
1095,Marshall,AL,1999,80524
1095,Marshall,AL,2000,82231
1095,Marshall,AL,2001,82329
1095,Marshall,AL,2002,83548
1095,Marshall,AL,2003,83698
1095,Marshall,AL,2004,84781
1095,Marshall,AL,2005,85634
1095,Marshall,AL,2006,87185
1095,Marshall,AL,2007,87644
1095,Marshall,AL,2008,88484
1095,Marshall,AL,2009,90399
1095,Marshall,AL,2010,93019
1095,Marshall,AL,2011,94166
1095,Marshall,AL,2012,94776
1095,Marshall,AL,2013,94760
1097,Mobile,AL,1990,378600
1097,Mobile,AL,1991,383760
1097,Mobile,AL,1992,389234
1097,Mobile,AL,1993,394071
1097,Mobile,AL,1994,396476
1097,Mobile,AL,1995,397413
1097,Mobile,AL,1996,395952
1097,Mobile,AL,1997,398276
1097,Mobile,AL,1998,399429
1097,Mobile,AL,1999,399652
1097,Mobile,AL,2000,399843
1097,Mobile,AL,2001,399773
1097,Mobile,AL,2002,400163
1097,Mobile,AL,2003,399747
1097,Mobile,AL,2004,400526
1097,Mobile,AL,2005,401427
1097,Mobile,AL,2006,404157
1097,Mobile,AL,2007,404406
1097,Mobile,AL,2008,406309
1097,Mobile,AL,2009,411721
1097,Mobile,AL,2010,412992
1097,Mobile,AL,2011,412577
1097,Mobile,AL,2012,413936
1097,Mobile,AL,2013,414079
1099,Monroe,AL,1990,24000
1099,Monroe,AL,1991,23880
1099,Monroe,AL,1992,24001
1099,Monroe,AL,1993,24294
1099,Monroe,AL,1994,24432
1099,Monroe,AL,1995,24550
1099,Monroe,AL,1996,23874
1099,Monroe,AL,1997,24186
1099,Monroe,AL,1998,23965
1099,Monroe,AL,1999,23960
1099,Monroe,AL,2000,24324
1099,Monroe,AL,2001,24177
1099,Monroe,AL,2002,24043
1099,Monroe,AL,2003,23871
1099,Monroe,AL,2004,23725
1099,Monroe,AL,2005,23733
1099,Monroe,AL,2006,23342
1099,Monroe,AL,2007,22764
1099,Monroe,AL,2008,22553
1099,Monroe,AL,2009,22389
1099,Monroe,AL,2010,23068
1099,Monroe,AL,2011,22760
1099,Monroe,AL,2012,22602
1099,Monroe,AL,2013,22236
1101,Montgomery,AL,1990,209100
1101,Montgomery,AL,1991,212148
1101,Montgomery,AL,1992,214996
1101,Montgomery,AL,1993,216376
1101,Montgomery,AL,1994,218245
1101,Montgomery,AL,1995,218880
1101,Montgomery,AL,1996,216434
1101,Montgomery,AL,1997,217597
1101,Montgomery,AL,1998,217693
1101,Montgomery,AL,1999,215813
1101,Montgomery,AL,2000,223510
1101,Montgomery,AL,2001,221973
1101,Montgomery,AL,2002,223346
1101,Montgomery,AL,2003,221980
1101,Montgomery,AL,2004,222559
1101,Montgomery,AL,2005,221619
1101,Montgomery,AL,2006,223571
1101,Montgomery,AL,2007,225791
1101,Montgomery,AL,2008,224810
1101,Montgomery,AL,2009,224119
1101,Montgomery,AL,2010,229363
1101,Montgomery,AL,2011,232032
1101,Montgomery,AL,2012,230149
1101,Montgomery,AL,2013,226659
1103,Morgan,AL,1990,100000
1103,Morgan,AL,1991,102076
1103,Morgan,AL,1992,103770
1103,Morgan,AL,1993,105195
1103,Morgan,AL,1994,106177
1103,Morgan,AL,1995,107034
1103,Morgan,AL,1996,106942
1103,Morgan,AL,1997,108304
1103,Morgan,AL,1998,109369
1103,Morgan,AL,1999,109665
1103,Morgan,AL,2000,111064
1103,Morgan,AL,2001,111429
1103,Morgan,AL,2002,111725
1103,Morgan,AL,2003,112610
1103,Morgan,AL,2004,113211
1103,Morgan,AL,2005,113740
1103,Morgan,AL,2006,115237
1103,Morgan,AL,2007,115050
1103,Morgan,AL,2008,115959
1103,Morgan,AL,2009,117293
1103,Morgan,AL,2010,119490
1103,Morgan,AL,2011,119953
1103,Morgan,AL,2012,120395
1103,Morgan,AL,2013,119787
1105,Perry,AL,1990,12800
1105,Perry,AL,1991,12429
1105,Perry,AL,1992,12238
1105,Perry,AL,1993,12506
1105,Perry,AL,1994,12600
1105,Perry,AL,1995,12708
1105,Perry,AL,1996,12717
1105,Perry,AL,1997,12642
1105,Perry,AL,1998,12667
1105,Perry,AL,1999,12610
1105,Perry,AL,2000,11861
1105,Perry,AL,2001,11676
1105,Perry,AL,2002,11637
1105,Perry,AL,2003,11705
1105,Perry,AL,2004,11522
1105,Perry,AL,2005,11371
1105,Perry,AL,2006,11186
1105,Perry,AL,2007,10602
1105,Perry,AL,2008,10643
1105,Perry,AL,2009,10623
1105,Perry,AL,2010,10591
1105,Perry,AL,2011,10373
1105,Perry,AL,2012,10181
1105,Perry,AL,2013,10020
1107,Pickens,AL,1990,20700
1107,Pickens,AL,1991,20728
1107,Pickens,AL,1992,20912
1107,Pickens,AL,1993,20998
1107,Pickens,AL,1994,20939
1107,Pickens,AL,1995,20956
1107,Pickens,AL,1996,20864
1107,Pickens,AL,1997,20964
1107,Pickens,AL,1998,21089
1107,Pickens,AL,1999,21028
1107,Pickens,AL,2000,20949
1107,Pickens,AL,2001,20901
1107,Pickens,AL,2002,20852
1107,Pickens,AL,2003,20544
1107,Pickens,AL,2004,20401
1107,Pickens,AL,2005,20178
1107,Pickens,AL,2006,20133
1107,Pickens,AL,2007,19651
1107,Pickens,AL,2008,19524
1107,Pickens,AL,2009,19218
1107,Pickens,AL,2010,19746
1107,Pickens,AL,2011,19349
1107,Pickens,AL,2012,19405
1107,Pickens,AL,2013,19401
1109,Pike,AL,1990,27600
1109,Pike,AL,1991,27907
1109,Pike,AL,1992,28058
1109,Pike,AL,1993,28328
1109,Pike,AL,1994,28677
1109,Pike,AL,1995,28848
1109,Pike,AL,1996,28464
1109,Pike,AL,1997,28604
1109,Pike,AL,1998,28646
1109,Pike,AL,1999,28469
1109,Pike,AL,2000,29605
1109,Pike,AL,2001,29273
1109,Pike,AL,2002,29588
1109,Pike,AL,2003,29276
1109,Pike,AL,2004,29396
1109,Pike,AL,2005,29639
1109,Pike,AL,2006,29620
1109,Pike,AL,2007,29925
1109,Pike,AL,2008,30381
1109,Pike,AL,2009,30461
1109,Pike,AL,2010,32899
1109,Pike,AL,2011,32915
1109,Pike,AL,2012,33182
1109,Pike,AL,2013,33339
1111,Randolph,AL,1990,19900
1111,Randolph,AL,1991,19993
1111,Randolph,AL,1992,20224
1111,Randolph,AL,1993,20324
1111,Randolph,AL,1994,20312
1111,Randolph,AL,1995,20323
1111,Randolph,AL,1996,20073
1111,Randolph,AL,1997,19923
1111,Randolph,AL,1998,19923
1111,Randolph,AL,1999,20263
1111,Randolph,AL,2000,22380
1111,Randolph,AL,2001,22529
1111,Randolph,AL,2002,22527
1111,Randolph,AL,2003,22273
1111,Randolph,AL,2004,22603
1111,Randolph,AL,2005,22717
1111,Randolph,AL,2006,22673
1111,Randolph,AL,2007,22425
1111,Randolph,AL,2008,22620
1111,Randolph,AL,2009,22577
1111,Randolph,AL,2010,22913
1111,Randolph,AL,2011,22787
1111,Randolph,AL,2012,22675
1111,Randolph,AL,2013,22727
1113,Russell,AL,1990,46900
1113,Russell,AL,1991,47844
1113,Russell,AL,1992,49220
1113,Russell,AL,1993,50047
1113,Russell,AL,1994,51598
1113,Russell,AL,1995,51436
1113,Russell,AL,1996,51439
1113,Russell,AL,1997,50719
1113,Russell,AL,1998,50387
1113,Russell,AL,1999,50071
1113,Russell,AL,2000,49756
1113,Russell,AL,2001,49665
1113,Russell,AL,2002,49415
1113,Russell,AL,2003,48986
1113,Russell,AL,2004,49262
1113,Russell,AL,2005,49326
1113,Russell,AL,2006,50085
1113,Russell,AL,2007,50183
1113,Russell,AL,2008,50504
1113,Russell,AL,2009,50846
1113,Russell,AL,2010,52947
1113,Russell,AL,2011,54572
1113,Russell,AL,2012,57820
1113,Russell,AL,2013,59585
1115,St. Clair,AL,1990,50000
1115,St. Clair,AL,1991,51683
1115,St. Clair,AL,1992,53290
1115,St. Clair,AL,1993,54477
1115,St. Clair,AL,1994,55930
1115,St. Clair,AL,1995,57713
1115,St. Clair,AL,1996,59218
1115,St. Clair,AL,1997,60838
1115,St. Clair,AL,1998,62003
1115,St. Clair,AL,1999,63852
1115,St. Clair,AL,2000,64742
1115,St. Clair,AL,2001,66402
1115,St. Clair,AL,2002,67215
1115,St. Clair,AL,2003,68659
1115,St. Clair,AL,2004,70245
1115,St. Clair,AL,2005,72330
1115,St. Clair,AL,2006,75232
1115,St. Clair,AL,2007,78054
1115,St. Clair,AL,2008,79837
1115,St. Clair,AL,2009,81895
1115,St. Clair,AL,2010,83593
1115,St. Clair,AL,2011,84398
1115,St. Clair,AL,2012,85237
1115,St. Clair,AL,2013,86308
1117,Shelby,AL,1990,99400
1117,Shelby,AL,1991,103247
1117,Shelby,AL,1992,107261
1117,Shelby,AL,1993,112631
1117,Shelby,AL,1994,118242
1117,Shelby,AL,1995,123500
1117,Shelby,AL,1996,130165
1117,Shelby,AL,1997,135446
1117,Shelby,AL,1998,140715
1117,Shelby,AL,1999,146392
1117,Shelby,AL,2000,143293
1117,Shelby,AL,2001,149724
1117,Shelby,AL,2002,153832
1117,Shelby,AL,2003,159445
1117,Shelby,AL,2004,165677
1117,Shelby,AL,2005,171465
1117,Shelby,AL,2006,178182
1117,Shelby,AL,2007,182113
1117,Shelby,AL,2008,187784
1117,Shelby,AL,2009,192503
1117,Shelby,AL,2010,195085
1117,Shelby,AL,2011,197936
1117,Shelby,AL,2012,200941
1117,Shelby,AL,2013,204180
1119,Sumter,AL,1990,16200
1119,Sumter,AL,1991,16185
1119,Sumter,AL,1992,16208
1119,Sumter,AL,1993,16200
1119,Sumter,AL,1994,16383
1119,Sumter,AL,1995,16390
1119,Sumter,AL,1996,16174
1119,Sumter,AL,1997,15998
1119,Sumter,AL,1998,15766
1119,Sumter,AL,1999,15615
1119,Sumter,AL,2000,14798
1119,Sumter,AL,2001,14492
1119,Sumter,AL,2002,14376
1119,Sumter,AL,2003,14182
1119,Sumter,AL,2004,14141
1119,Sumter,AL,2005,13819
1119,Sumter,AL,2006,13606
1119,Sumter,AL,2007,13306
1119,Sumter,AL,2008,13266
1119,Sumter,AL,2009,12853
1119,Sumter,AL,2010,13763
1119,Sumter,AL,2011,13478
1119,Sumter,AL,2012,13427
1119,Sumter,AL,2013,13361
1121,Talladega,AL,1990,74100
1121,Talladega,AL,1991,74618
1121,Talladega,AL,1992,75140
1121,Talladega,AL,1993,75390
1121,Talladega,AL,1994,75965
1121,Talladega,AL,1995,76737
1121,Talladega,AL,1996,76369
1121,Talladega,AL,1997,76846
1121,Talladega,AL,1998,76633
1121,Talladega,AL,1999,77521
1121,Talladega,AL,2000,80321
1121,Talladega,AL,2001,80436
1121,Talladega,AL,2002,80638
1121,Talladega,AL,2003,79928
1121,Talladega,AL,2004,80277
1121,Talladega,AL,2005,80457
1121,Talladega,AL,2006,80271
1121,Talladega,AL,2007,80255
1121,Talladega,AL,2008,80279
1121,Talladega,AL,2009,80242
1121,Talladega,AL,2010,82291
1121,Talladega,AL,2011,81664
1121,Talladega,AL,2012,81762
1121,Talladega,AL,2013,81096
1123,Tallapoosa,AL,1990,38800
1123,Tallapoosa,AL,1991,39168
1123,Tallapoosa,AL,1992,39260
1123,Tallapoosa,AL,1993,39432
1123,Tallapoosa,AL,1994,39602
1123,Tallapoosa,AL,1995,39737
1123,Tallapoosa,AL,1996,39810
1123,Tallapoosa,AL,1997,40148
1123,Tallapoosa,AL,1998,40606
1123,Tallapoosa,AL,1999,40329
1123,Tallapoosa,AL,2000,41475
1123,Tallapoosa,AL,2001,41090
1123,Tallapoosa,AL,2002,40946
1123,Tallapoosa,AL,2003,40764
1123,Tallapoosa,AL,2004,40861
1123,Tallapoosa,AL,2005,40717
1123,Tallapoosa,AL,2006,41010
1123,Tallapoosa,AL,2007,40747
1123,Tallapoosa,AL,2008,40773
1123,Tallapoosa,AL,2009,41008
1123,Tallapoosa,AL,2010,41616
1123,Tallapoosa,AL,2011,41623
1123,Tallapoosa,AL,2012,41168
1123,Tallapoosa,AL,2013,41203
1125,Tuscaloosa,AL,1990,150500
1125,Tuscaloosa,AL,1991,153365
1125,Tuscaloosa,AL,1992,153677
1125,Tuscaloosa,AL,1993,155088
1125,Tuscaloosa,AL,1994,157092
1125,Tuscaloosa,AL,1995,158732
1125,Tuscaloosa,AL,1996,158779
1125,Tuscaloosa,AL,1997,160760
1125,Tuscaloosa,AL,1998,160768
1125,Tuscaloosa,AL,1999,161435
1125,Tuscaloosa,AL,2000,164875
1125,Tuscaloosa,AL,2001,165062
1125,Tuscaloosa,AL,2002,166512
1125,Tuscaloosa,AL,2003,166446
1125,Tuscaloosa,AL,2004,167104
1125,Tuscaloosa,AL,2005,168908
1125,Tuscaloosa,AL,2006,171159
1125,Tuscaloosa,AL,2007,177906
1125,Tuscaloosa,AL,2008,179448
1125,Tuscaloosa,AL,2009,184035
1125,Tuscaloosa,AL,2010,194656
1125,Tuscaloosa,AL,2011,197211
1125,Tuscaloosa,AL,2012,198596
1125,Tuscaloosa,AL,2013,200821
1127,Walker,AL,1990,67700
1127,Walker,AL,1991,68059
1127,Walker,AL,1992,68396
1127,Walker,AL,1993,68728
1127,Walker,AL,1994,69179
1127,Walker,AL,1995,69678
1127,Walker,AL,1996,69686
1127,Walker,AL,1997,70733
1127,Walker,AL,1998,71027
1127,Walker,AL,1999,71318
1127,Walker,AL,2000,70713
1127,Walker,AL,2001,70698
1127,Walker,AL,2002,70655
1127,Walker,AL,2003,70181
1127,Walker,AL,2004,70005
1127,Walker,AL,2005,70117
1127,Walker,AL,2006,70034
1127,Walker,AL,2007,68816
1127,Walker,AL,2008,68970
1127,Walker,AL,2009,68742
1127,Walker,AL,2010,67023
1127,Walker,AL,2011,66661
1127,Walker,AL,2012,66221
1127,Walker,AL,2013,65998
1129,Washington,AL,1990,16700
1129,Washington,AL,1991,16821
1129,Washington,AL,1992,16878
1129,Washington,AL,1993,17088
1129,Washington,AL,1994,17181
1129,Washington,AL,1995,17385
1129,Washington,AL,1996,17341
1129,Washington,AL,1997,17613
1129,Washington,AL,1998,17677
1129,Washington,AL,1999,17742
1129,Washington,AL,2000,18097
1129,Washington,AL,2001,17868
1129,Washington,AL,2002,17927
1129,Washington,AL,2003,17880
1129,Washington,AL,2004,17906
1129,Washington,AL,2005,17773
1129,Washington,AL,2006,17651
1129,Washington,AL,2007,17226
1129,Washington,AL,2008,17204
1129,Washington,AL,2009,17069
1129,Washington,AL,2010,17581
1129,Washington,AL,2011,17344
1129,Washington,AL,2012,17109
1129,Washington,AL,2013,16877
1131,Wilcox,AL,1990,13600
1131,Wilcox,AL,1991,13759
1131,Wilcox,AL,1992,13672
1131,Wilcox,AL,1993,13742
1131,Wilcox,AL,1994,13783
1131,Wilcox,AL,1995,13628
1131,Wilcox,AL,1996,13515
1131,Wilcox,AL,1997,13537
1131,Wilcox,AL,1998,13468
1131,Wilcox,AL,1999,13414
1131,Wilcox,AL,2000,13183
1131,Wilcox,AL,2001,13130
1131,Wilcox,AL,2002,13137
1131,Wilcox,AL,2003,13024
1131,Wilcox,AL,2004,12958
1131,Wilcox,AL,2005,12937
1131,Wilcox,AL,2006,12911
1131,Wilcox,AL,2007,12779
1131,Wilcox,AL,2008,12803
1131,Wilcox,AL,2009,12384
1131,Wilcox,AL,2010,11670
1131,Wilcox,AL,2011,11482
1131,Wilcox,AL,2012,11431
1131,Wilcox,AL,2013,11307
1133,Winston,AL,1990,22100
1133,Winston,AL,1991,22074
1133,Winston,AL,1992,22325
1133,Winston,AL,1993,22643
1133,Winston,AL,1994,23128
1133,Winston,AL,1995,23489
1133,Winston,AL,1996,23602
1133,Winston,AL,1997,23913
1133,Winston,AL,1998,24157
1133,Winston,AL,1999,24459
1133,Winston,AL,2000,24843
1133,Winston,AL,2001,24654
1133,Winston,AL,2002,24745
1133,Winston,AL,2003,24620
1133,Winston,AL,2004,24475
1133,Winston,AL,2005,24498
1133,Winston,AL,2006,24634
1133,Winston,AL,2007,24240
1133,Winston,AL,2008,23974
1133,Winston,AL,2009,23997
1133,Winston,AL,2010,24484
1133,Winston,AL,2011,24327
1133,Winston,AL,2012,24108
1133,Winston,AL,2013,24146
2013,Aleutians East (B),AK,1990,NA
2013,Aleutians East (B),AK,1991,NA
2013,Aleutians East (B),AK,1992,2670
2013,Aleutians East (B),AK,1993,2358
2013,Aleutians East (B),AK,1994,2264
2013,Aleutians East (B),AK,1995,2305
2013,Aleutians East (B),AK,1996,2304
2013,Aleutians East (B),AK,1997,2322
2013,Aleutians East (B),AK,1998,2253
2013,Aleutians East (B),AK,1999,2179
2013,Aleutians East (B),AK,2000,2697
2013,Aleutians East (B),AK,2001,2597
2013,Aleutians East (B),AK,2002,2525
2013,Aleutians East (B),AK,2003,2656
2013,Aleutians East (B),AK,2004,2695
2013,Aleutians East (B),AK,2005,2713
2013,Aleutians East (B),AK,2006,2647
2013,Aleutians East (B),AK,2007,2666
2013,Aleutians East (B),AK,2008,2810
2013,Aleutians East (B),AK,2009,2744
2013,Aleutians East (B),AK,2010,3141
2013,Aleutians East (B),AK,2011,3172
2013,Aleutians East (B),AK,2012,3161
2013,Aleutians East (B),AK,2013,3092
