FIPS,Alfalfa,Otherhay,Barley,Barley.Winter,Maize,Sorghum,Soybean,Wheat,Wheat.Winter
26017,0,0,0,0,1988,0,272,0,0
26019,0,0,0,0,0,0,0,0,0
26021,15,0,0,0,8563,0,2397,0,0
26023,NA,NA,0,0,27498,0,13133,0,60
26025,107,0,0,0,6221,0,3560,NA,NA
26027,NA,NA,0,0,45496,0,8113,NA,NA
26029,0,NA,0,0,0,0,0,0,0
26031,NA,NA,0,0,NA,0,NA,0,0
26033,NA,NA,0,0,NA,0,0,0,0
26035,NA,NA,0,0,0,0,0,0,0
26037,348,0,0,0,834,0,358,0,88
26039,0,0,0,0,0,0,0,0,0
26041,0,0,0,0,NA,0,0,0,0
26043,NA,NA,0,0,NA,0,0,0,0
26045,NA,NA,0,0,799,0,361,NA,NA
26047,NA,NA,0,0,0,0,0,0,0
26049,NA,NA,0,0,0,0,NA,0,0
26051,NA,NA,0,0,0,0,NA,0,0
26053,0,0,0,0,NA,0,0,0,0
26055,NA,NA,0,0,NA,0,NA,NA,NA
26057,NA,NA,0,0,4065,0,1250,0,210
26059,NA,NA,0,0,4575,0,3042,NA,NA
26061,0,NA,0,0,0,0,0,0,0
26063,NA,NA,0,0,984,0,NA,0,0
26065,0,0,0,0,NA,0,NA,NA,NA
26067,107,0,0,0,3276,0,965,0,93
26069,0,0,0,0,0,0,0,0,0
26071,NA,NA,0,0,0,0,0,0,0
26073,0,0,0,0,1550,0,741,NA,NA
26075,139,0,0,0,2350,0,771,NA,NA
26077,1060,0,0,0,27999,0,6440,NA,NA
26079,NA,NA,0,0,0,0,0,NA,NA
26081,NA,NA,0,0,3509,0,473,NA,NA
26083,0,0,0,0,0,0,0,0,0
26085,0,0,0,0,0,0,0,0,0
26087,65,10,0,0,273,0,498,0,0
26089,NA,NA,NA,0,NA,0,0,0,0
26091,NA,NA,0,0,2512,0,632,NA,NA
26093,NA,NA,0,0,0,0,NA,0,0
26095,NA,NA,0,0,0,0,0,0,0
26097,0,0,0,0,0,0,0,0,0
26099,0,0,0,0,0,0,0,0,0
26101,NA,NA,0,0,380,0,NA,0,0
26103,0,NA,0,0,0,0,0,0,0
26105,NA,NA,0,0,1091,0,NA,NA,NA
26107,219,0,0,0,7944,0,NA,NA,NA
26109,0,0,0,0,0,0,0,0,0
26111,NA,NA,0,0,493,0,NA,NA,NA
26113,NA,NA,0,0,1280,0,0,NA,NA
26115,12,0,0,0,2919,0,554,NA,NA
26117,801,61,NA,0,21436,0,2716,0,5871
26119,NA,NA,0,0,0,0,0,0,0
26121,NA,NA,0,0,985,0,NA,0,0
26123,NA,NA,0,0,2078,0,279,NA,NA
26125,0,0,0,0,0,0,0,0,0
26127,128,2,0,0,4869,0,610,0,217
26129,0,0,0,0,0,0,0,0,0
26131,0,0,0,0,0,0,0,0,0
26133,NA,NA,0,0,NA,0,NA,0,0
26135,0,0,0,0,0,0,0,0,0
26137,NA,NA,0,0,0,0,NA,NA,NA
26139,NA,NA,0,0,7430,0,1102,NA,NA
26141,0,0,0,0,NA,0,247,0,0
26143,NA,NA,0,0,0,0,0,0,0
26145,0,NA,0,0,626,0,NA,NA,NA
26147,NA,NA,0,0,NA,0,NA,0,0
26149,NA,NA,0,0,72244,0,26950,0,846
26151,16,0,0,0,291,0,NA,NA,NA
26153,0,0,0,0,0,0,0,0,0
26155,0,NA,0,0,378,0,NA,0,0
26157,NA,NA,0,0,2570,NA,883,0,92
26159,48,0,0,0,18996,0,1095,NA,NA
26161,329,34,0,0,846,0,379,NA,NA
26163,0,5,0,0,NA,0,NA,0,0
26165,NA,NA,0,0,NA,0,0,0,0
27001,0,0,0,0,0,0,0,0,0
27003,0,0,0,0,0,0,0,0,0
27005,0,0,0,0,0,0,0,0,0
27007,0,0,0,0,0,0,0,0,0
27009,0,0,0,0,0,0,0,0,0
27011,0,0,0,0,1146,0,955,0,0
27013,0,0,0,0,965,0,695,0,0
27015,NA,NA,0,0,1375,0,786,0,0
27017,0,0,0,0,0,0,0,0,0
27019,0,0,0,0,0,0,NA,0,0
27021,NA,NA,0,0,1480,0,0,0,0
27023,NA,NA,0,0,3540,0,NA,0,0
27025,NA,NA,0,0,223,0,NA,0,0
27027,NA,NA,0,0,6869,0,2721,NA,0
27029,NA,NA,0,0,0,0,0,0,0
27031,0,0,0,0,0,0,0,0,0
27033,NA,NA,0,0,1138,0,NA,0,0
27035,NA,NA,0,0,NA,0,NA,0,0
27037,1044,120,0,0,35958,0,6904,NA,NA
27039,NA,NA,0,0,NA,0,160,0,0
27041,234,0,0,0,2534,0,499,NA,0
27043,0,0,0,0,NA,0,0,0,0
27045,24,81,0,0,17,0,18,0,0
27047,0,0,0,0,1496,0,769,0,0
27049,189,0,0,0,3076,0,568,0,0
27051,NA,NA,0,0,3224,0,1242,0,0
27053,NA,NA,0,0,0,0,NA,0,0
27055,NA,NA,0,0,NA,0,0,0,0
27057,441,0,0,0,9473,0,NA,0,0
27059,NA,NA,0,0,2774,0,NA,0,0
27061,NA,NA,NA,0,NA,0,0,0,0
27063,0,0,0,0,0,0,0,0,0
27065,0,0,0,0,0,0,0,0,0
27067,209,0,0,0,15345,0,1830,NA,0
27069,0,0,0,0,NA,0,0,0,0
27071,0,0,0,0,0,0,0,0,0
27073,0,0,0,0,2237,0,1989,0,0
27075,0,0,0,0,0,0,0,0,0
27077,0,0,0,0,0,0,0,0,0
27079,0,0,0,0,NA,0,NA,0,0
27081,NA,NA,0,0,NA,0,NA,0,0
27083,0,0,0,0,NA,0,0,0,0
27085,0,0,0,0,0,0,0,0,0
27087,0,NA,0,0,0,0,NA,0,0
27089,0,0,0,0,NA,0,NA,NA,0
27091,0,0,0,0,283,0,519,0,0
27093,NA,NA,0,0,5771,0,1728,NA,0
27095,NA,NA,0,0,NA,0,0,0,0
27097,587,8,NA,0,13028,0,3738,0,0
27099,0,0,0,0,0,0,0,0,0
27101,0,0,0,0,0,0,0,0,0
27103,0,0,0,0,0,0,0,0,0
27105,0,0,0,0,NA,0,NA,0,0
27107,NA,NA,0,0,NA,0,NA,NA,0
27109,3,0,0,0,71,0,NA,0,0
27111,2098,191,123,0,27535,0,9543,NA,NA
27113,NA,NA,0,0,NA,0,NA,0,0
27115,NA,NA,0,0,0,0,0,0,0
27117,NA,NA,0,0,2246,0,NA,0,0
27119,0,0,0,0,412,0,3072,698,0
27121,NA,NA,0,0,20457,0,4813,NA,0
27123,0,0,NA,0,NA,0,NA,NA,NA
27125,0,0,0,0,NA,0,0,0,0
27127,0,0,0,0,0,0,0,0,0
27129,0,0,0,0,84,0,NA,0,0
27131,NA,NA,0,0,497,0,NA,0,0
27133,0,21,0,0,1570,0,302,NA,0
27135,0,0,NA,0,0,0,0,0,0
27137,NA,NA,0,0,0,0,0,0,0
27139,0,0,0,0,NA,0,0,0,0
27141,NA,NA,0,0,16213,0,6547,0,0
27143,0,NA,0,0,20,0,22,0,0
27145,3228,919,NA,0,30680,0,8334,179,0
27147,0,NA,0,0,422,0,106,NA,NA
27149,NA,NA,0,0,13261,0,2966,0,0
27151,NA,NA,0,0,18360,0,7461,NA,0
27153,NA,NA,NA,0,6182,0,3050,NA,0
27155,NA,NA,0,0,325,0,NA,NA,0
27157,NA,NA,0,0,1095,0,NA,0,0
27159,1083,79,895,0,12561,0,3313,274,0
27161,0,NA,0,0,5,0,0,NA,0
27163,NA,NA,0,0,1337,0,NA,0,0
27165,0,0,0,0,2613,0,519,0,0
27167,NA,NA,0,0,1030,0,NA,NA,0
27169,0,NA,0,0,0,0,32,0,0
27171,NA,NA,0,0,2211,0,857,NA,0
27173,NA,NA,0,0,NA,0,148,0,0
28001,0,0,0,0,0,0,0,0,0
28003,0,0,0,0,0,0,0,0,0
28005,0,0,0,0,0,0,0,0,0
28007,0,0,0,0,0,0,0,0,0
28009,0,0,0,0,0,0,0,0,0
28011,0,NA,0,0,48257,0,151793,0,840
28013,0,0,0,0,573,0,0,0,0
28015,0,0,0,0,3995,0,5068,0,600
28017,0,1085,0,0,1556,0,160,0,0
28019,0,230,0,0,0,0,NA,0,0
28021,0,6,0,0,NA,0,NA,NA,NA
28023,0,0,0,0,0,0,0,0,0
28025,0,NA,0,0,NA,NA,204,0,0
28027,0,0,0,0,34697,0,52968,0,1705
28029,0,NA,0,0,0,0,0,0,0
28031,0,0,0,0,140,0,0,0,0
28033,0,NA,0,0,708,0,9426,NA,NA
28035,0,0,0,0,NA,0,0,0,0
28037,0,0,0,0,NA,0,0,0,0
28039,0,31,0,0,0,0,0,0,0
28041,0,NA,0,0,13,0,0,0,3
28043,0,0,0,0,NA,0,NA,0,0
28045,0,5,0,0,0,0,0,0,0
28047,0,0,0,0,0,0,0,0,0
28049,0,63,0,0,NA,0,75,0,0
28051,0,33,0,0,18702,NA,14417,NA,NA
28053,0,0,0,0,20416,NA,40341,NA,NA
28055,0,0,0,0,5656,NA,10764,0,0
28057,0,0,0,0,0,0,0,0,0
28059,0,0,0,0,0,0,0,0,0
28061,0,0,0,0,0,0,0,0,0
28063,0,NA,0,0,NA,0,NA,NA,NA
28065,0,0,0,0,NA,0,0,0,0
28067,0,NA,0,0,NA,0,NA,0,0
28069,0,117,0,0,0,0,0,0,0
28071,0,NA,0,0,140,0,72,NA,NA
28073,0,0,0,0,NA,0,0,0,0
28075,0,0,0,0,NA,0,0,0,0
28077,0,0,0,0,NA,NA,NA,0,0
28079,0,NA,0,0,0,0,0,0,0
28081,0,0,0,0,NA,0,0,0,0
28083,0,0,0,0,56766,0,77639,0,1188
28085,0,NA,0,0,0,0,NA,0,0
28087,0,63,0,0,2029,0,NA,0,0
28089,0,NA,0,0,0,0,0,0,0
28091,0,NA,0,0,0,0,0,0,0
28093,0,NA,0,0,1057,0,1070,0,0
28095,0,0,0,0,0,0,NA,0,0
28097,0,NA,0,0,NA,0,0,0,0
28099,0,0,0,0,0,0,0,0,0
28101,0,0,0,0,NA,0,0,0,0
28103,0,105,0,0,8710,0,2325,0,0
28105,0,NA,0,0,NA,0,0,0,0
28107,0,NA,0,0,5610,NA,17003,NA,NA
28109,0,60,0,0,6,0,0,0,0
28111,0,0,0,0,NA,0,0,0,0
28113,NA,NA,0,0,0,0,0,0,0
28115,0,NA,0,0,NA,0,21,0,0
28117,0,0,0,0,0,0,NA,0,0
28119,0,0,0,0,9384,1446,35070,0,349
28121,0,NA,0,0,0,0,0,0,0
28123,0,0,0,0,0,0,0,0,0
28125,0,0,0,0,23118,0,33720,0,1352
28127,0,NA,0,0,745,0,0,0,0
28129,0,0,0,0,0,0,0,0,0
28131,0,0,0,0,0,0,0,0,0
28133,0,0,0,0,55561,646,131909,0,3678
28135,0,0,0,0,31758,NA,68324,0,791
28137,0,0,0,0,190,0,1420,0,0
28139,0,138,0,0,NA,0,NA,0,0
28141,0,0,0,0,NA,0,0,0,0
28143,0,0,0,0,16758,620,41796,0,320
28145,0,0,0,0,0,0,NA,0,0
28147,0,0,0,0,0,0,0,0,0
28149,0,0,0,0,2262,0,2511,0,471
28151,0,0,0,0,50891,700,142266,0,528
28153,0,NA,0,0,0,0,0,0,0
28155,0,113,0,0,NA,0,NA,NA,NA
28157,0,NA,0,0,NA,0,NA,0,0
28159,0,NA,0,0,30,0,0,0,0
28161,0,0,0,0,109,0,NA,0,0
28163,0,5,0,0,20748,0,18477,0,921
29001,0,0,0,0,0,0,0,0,0
29003,0,0,0,0,0,0,0,0,0
29005,0,0,0,0,0,0,0,0,0
29007,0,0,0,0,0,0,0,0,0
29009,0,0,0,0,0,0,0,0,0
29011,NA,NA,0,0,6629,0,3182,0,467
29013,0,NA,0,0,1688,0,268,0,0
29015,NA,NA,0,0,NA,0,128,NA,NA
29017,0,NA,0,0,2143,0,3878,NA,NA
29019,NA,NA,0,0,2388,0,2472,NA,NA
29021,0,0,0,0,NA,0,NA,0,0
29023,0,239,0,0,17828,NA,56589,0,1703
29025,0,0,0,0,0,0,0,0,0
29027,85,7,0,0,2551,0,2413,NA,NA
29029,NA,NA,0,0,0,0,0,0,0
29031,NA,NA,0,0,6530,NA,4043,NA,NA
29033,0,NA,0,0,1969,NA,1170,0,0
29035,0,NA,0,0,0,0,0,0,0
29037,NA,NA,0,0,1113,0,611,NA,NA
29039,0,NA,0,0,NA,0,NA,0,0
29041,0,NA,0,0,1962,0,1481,0,130
29043,NA,NA,0,0,0,0,0,0,0
29045,0,0,0,0,1974,0,1090,NA,NA
29047,0,0,0,0,NA,0,NA,0,0
29049,0,0,0,0,NA,0,NA,0,0
29051,NA,NA,0,0,255,0,292,0,0
29053,0,24,0,0,382,0,NA,NA,NA
29055,0,0,0,0,0,0,0,0,0
29057,0,NA,0,0,1126,0,2730,NA,NA
29059,0,34,0,0,0,0,4,0,0
29061,0,0,0,0,NA,0,NA,0,0
29063,0,NA,0,0,0,0,0,0,0
29065,NA,NA,0,0,0,0,NA,0,0
29067,0,300,0,0,0,0,0,0,0
29069,0,104,0,0,16274,1011,31295,0,2249
29071,0,201,0,0,354,0,201,0,105
29073,0,NA,0,0,NA,0,NA,0,0
29075,3,3,0,0,11,0,15,0,0
29077,NA,NA,0,0,NA,0,NA,0,0
29079,NA,NA,0,0,NA,0,271,0,0
29081,NA,NA,0,0,NA,NA,NA,0,0
29083,NA,NA,0,0,NA,0,NA,NA,NA
29085,0,NA,0,0,0,0,0,0,0
29087,NA,NA,0,0,9474,0,9541,0,0
29089,NA,NA,0,0,1052,0,619,NA,NA
29091,0,NA,0,0,NA,0,0,0,0
29093,0,NA,0,0,0,0,0,0,0
29095,NA,NA,0,0,NA,0,22,NA,NA
29097,0,128,0,0,932,NA,1564,0,296
29099,0,0,0,0,0,0,0,0,0
29101,0,NA,0,0,847,0,829,NA,NA
29103,0,NA,0,0,NA,0,NA,0,0
29105,0,NA,0,0,0,0,0,0,0
29107,NA,NA,0,0,882,0,221,NA,NA
29109,NA,NA,0,0,554,0,647,NA,NA
29111,NA,NA,0,0,1533,0,243,0,0
29113,0,50,0,0,685,0,174,0,0
29115,0,NA,0,0,NA,0,142,NA,NA
29117,0,NA,0,0,NA,0,NA,0,0
29119,NA,NA,0,0,NA,0,0,0,0
29121,0,57,0,0,NA,0,174,NA,NA
29123,NA,NA,0,0,0,0,NA,0,0
29125,3,125,0,0,0,0,0,0,0
29127,0,NA,0,0,2545,0,481,0,0
29129,0,NA,0,0,NA,0,NA,0,0
29131,NA,NA,0,0,NA,0,NA,0,0
29133,0,0,0,0,39416,0,37304,0,12814
29135,NA,NA,0,0,NA,0,NA,0,0
29137,0,NA,0,0,672,0,260,NA,NA
29139,0,0,0,0,2138,0,1015,NA,NA
29141,NA,NA,0,0,15,0,NA,NA,NA
29143,0,0,0,0,53544,872,60407,0,5558
29145,0,113,NA,0,NA,0,NA,0,0
29147,NA,NA,0,0,0,0,NA,0,0
29149,0,42,0,0,0,0,0,0,0
29151,NA,NA,0,0,961,0,951,0,0
29153,NA,NA,0,0,0,0,0,0,0
29155,0,0,0,0,16506,736,39401,0,1861
29157,0,0,0,0,NA,0,NA,0,0
29159,NA,NA,0,0,132,0,0,0,0
29161,0,0,0,0,0,0,0,0,0
29163,0,NA,0,0,1943,0,1729,NA,NA
29165,0,NA,0,0,958,0,582,NA,NA
29167,NA,NA,0,0,432,0,401,0,0
29169,0,NA,0,0,0,0,0,0,0
29171,0,NA,0,0,NA,0,NA,0,0
29173,NA,NA,0,0,886,0,234,0,0
29175,0,NA,0,0,NA,0,NA,0,0
29177,0,NA,0,0,3296,0,4294,0,0
29179,0,NA,0,0,0,0,0,0,0
29181,0,NA,0,0,1725,0,5281,NA,NA
29183,0,NA,0,0,336,0,390,0,0
29185,0,46,0,0,NA,NA,NA,NA,NA
29186,0,6,0,0,NA,0,NA,NA,NA
29187,0,0,0,0,0,0,0,0,0
29189,0,0,0,0,NA,0,NA,NA,NA
29195,NA,NA,0,0,1990,0,1212,0,0
29197,0,0,0,0,0,0,0,0,0
29199,0,NA,0,0,NA,0,NA,0,0
29201,NA,NA,0,0,35281,NA,27615,0,5283
29203,0,0,0,0,0,0,0,0,0
29205,0,NA,0,0,1099,0,325,0,0
29207,0,50,0,0,58340,134,72960,0,5347
29209,0,0,0,0,0,0,NA,0,0
29211,0,NA,0,0,0,0,NA,0,0
29213,0,0,0,0,0,0,0,0,0
29215,0,NA,0,0,0,NA,0,0,0
29217,6,88,0,0,3165,0,1511,0,18
29219,NA,NA,0,0,262,0,162,NA,NA
29221,NA,NA,0,0,0,0,0,0,0
29223,0,0,0,0,NA,0,NA,0,0
29225,0,11,0,0,NA,0,0,0,12
29227,0,0,0,0,NA,0,NA,0,0
29229,0,NA,0,0,NA,0,0,0,0
29510,0,0,0,0,0,0,0,0,0
30001,0,0,0,0,0,0,0,0,0
30003,0,0,0,0,0,0,0,0,0
30005,0,0,0,0,0,0,0,0,0
30007,0,0,0,0,0,0,0,0,0
30009,0,0,0,0,0,0,0,0,0
30011,NA,NA,0,0,0,0,0,NA,NA
30013,12868,3069,5046,0,0,0,0,3025,1627
30015,3865,2288,1052,0,590,0,0,483,711
30017,15394,2997,295,0,3350,0,NA,963,159
30019,NA,NA,0,0,0,0,0,NA,NA
30021,2880,464,1896,0,1977,0,NA,2318,1400
30023,NA,NA,NA,0,0,0,0,0,0
30025,769,0,0,0,0,0,0,NA,NA
30027,8256,1942,NA,0,0,0,0,219,135
30029,4822,1877,1263,0,NA,0,0,3777,1034
30031,29551,4256,11153,0,0,0,0,15447,1898
30033,NA,NA,0,0,0,0,0,NA,NA
30035,13304,571,10265,0,0,0,0,2970,2127
30037,4588,440,NA,0,NA,0,0,NA,NA
30039,NA,NA,NA,0,0,0,0,797,0
30041,5237,553,51,0,NA,0,0,456,1311
30043,NA,NA,NA,0,0,0,0,NA,0
30045,7781,2947,425,0,0,0,0,431,980
30047,24797,8360,1148,0,1100,0,0,9523,1542
30049,21889,4580,NA,0,0,0,0,NA,NA
30051,1870,385,518,0,0,0,0,982,1064
30053,1179,966,78,0,0,0,0,0,0
30055,2971,452,NA,0,380,0,NA,1808,306
30057,46896,21785,4420,0,0,0,0,5487,496
30059,16556,10463,4769,0,0,0,0,NA,NA
30061,459,193,0,0,0,0,0,0,0
30063,5695,3981,NA,0,0,0,0,NA,NA
30065,7245,1095,219,0,NA,0,0,NA,NA
30067,28382,5580,3821,0,0,0,0,2441,579
30069,9362,185,NA,0,NA,0,0,NA,NA
30071,13730,11488,380,0,NA,0,0,3357,982
30073,14880,3046,24651,0,NA,0,0,13261,2606
30075,8552,725,266,0,0,0,0,0,0
30077,9277,29656,215,0,0,0,0,NA,0
30079,2463,269,362,0,NA,0,0,NA,NA
30081,16109,15696,746,0,133,0,NA,2255,300
30083,9104,1435,11498,0,4543,0,NA,10363,4494
30085,NA,NA,705,0,NA,0,NA,7122,0
30087,10054,5054,2777,0,NA,0,NA,2095,425
30089,10049,1813,NA,0,0,0,0,NA,NA
30091,850,168,827,0,380,0,NA,2590,0
30093,1738,1499,0,0,0,0,0,0,0
30095,5605,6031,651,0,825,0,0,784,0
30097,14083,6059,454,0,0,0,0,858,330
30099,0,0,0,0,0,0,0,0,0
30101,2295,240,1451,0,365,0,0,NA,NA
30103,3414,335,NA,0,2297,0,0,NA,NA
30105,16740,8039,1227,0,1680,0,NA,7597,537
30107,9407,8913,620,0,NA,0,0,1338,762
30109,NA,NA,NA,0,0,0,0,354,0
30111,13841,2925,12576,0,4834,0,NA,5935,418
31001,0,0,0,0,0,0,0,0,0
31003,0,0,0,0,0,0,0,0,0
31005,0,0,0,0,0,0,0,0,0
31007,0,0,0,0,0,0,0,0,0
31009,0,0,0,0,0,0,0,0,0
31011,5125,365,0,0,114182,0,61694,0,0
31013,6157,2409,0,0,57362,0,0,153,18565
31015,80,93,0,0,3121,0,1642,NA,NA
31017,1163,1595,0,0,27041,0,NA,0,0
31019,6661,1154,0,0,168461,NA,60488,NA,NA
31021,97,16,0,0,22088,NA,14023,NA,NA
31023,1509,146,0,0,67235,0,39803,0,160
31025,0,0,0,0,2216,0,1060,0,0
31027,NA,NA,0,0,87741,0,45921,0,0
31029,1455,1114,0,0,131150,NA,NA,0,6972
31031,6030,6192,0,0,24115,0,2992,NA,NA
31033,3277,1572,100,0,26709,0,1665,0,8738
31035,2268,276,0,0,125277,NA,57247,0,522
31037,759,110,0,0,43720,0,21112,NA,NA
31039,1047,132,0,0,34763,0,12857,0,0
31041,17445,2181,0,0,185237,116,49187,0,412
31043,NA,NA,0,0,19941,0,8998,0,0
31045,10627,2314,0,0,5358,0,0,NA,NA
31047,14643,243,0,0,174894,NA,52821,0,171
31049,1315,320,NA,0,12755,0,NA,0,1179
31051,NA,NA,0,0,16428,0,7008,NA,NA
31053,392,200,0,0,75709,98,40526,NA,NA
31055,NA,NA,0,0,10313,0,8223,0,0
31057,2966,2267,0,0,69889,NA,5280,0,4982
31059,893,44,0,0,137261,NA,71885,NA,NA
31061,1166,220,0,0,52221,0,30960,0,859
31063,930,783,0,0,34477,148,14118,0,1479
31065,2351,222,0,0,39448,174,20421,0,3465
31067,538,23,0,0,38113,NA,24796,0,181
31069,7317,3136,NA,0,18917,0,1220,0,1586
31071,2411,819,0,0,15397,0,NA,0,0
31073,1798,373,0,0,61988,0,33893,0,674
31075,NA,NA,0,0,0,0,0,0,0
31077,3878,1234,0,0,58060,NA,24344,0,0
31079,1392,677,0,0,174796,NA,27806,NA,NA
31081,1430,251,0,0,165996,179,64105,0,392
31083,1217,337,0,0,57511,NA,32042,0,1693
31085,4888,640,0,0,39905,NA,NA,0,2936
31087,3838,148,0,0,12678,227,2136,0,1016
31089,7446,6792,0,0,175114,0,60431,0,2130
31091,NA,NA,0,0,0,0,0,0,0
31093,5125,393,0,0,80500,NA,27836,NA,NA
31095,1267,22,0,0,50414,NA,40674,0,608
31097,174,39,0,0,9242,0,4910,0,0
31099,0,0,0,0,0,0,0,0,0
31101,5532,459,0,0,74655,NA,16278,0,2602
31103,1585,1270,0,0,12515,NA,NA,NA,NA
31105,NA,NA,0,0,12225,NA,0,0,4697
31107,2238,405,0,0,41614,NA,16959,0,544
31109,NA,NA,0,0,12461,0,7566,NA,NA
31111,15603,5338,0,0,165425,0,38157,0,1988
31113,2392,827,0,0,17684,0,NA,0,0
31115,1333,889,0,0,3637,0,NA,0,0
31117,2039,2078,0,0,1886,0,360,0,0
31119,2014,922,0,0,65655,0,51280,NA,0
31121,1105,330,0,0,110460,NA,51366,0,550
31123,17518,2904,0,0,72465,0,NA,NA,NA
31125,1133,202,0,0,39026,0,22168,0,84
31127,0,30,0,0,7060,0,4305,0,0
31129,123,137,0,0,45361,43,18426,0,724
31131,0,0,0,0,4921,0,3356,0,0
31133,0,0,0,0,3127,0,4166,0,0
31135,579,1424,0,0,106278,0,8352,0,5391
31137,2864,757,0,0,145580,NA,74737,0,588
31139,1955,359,0,0,76367,0,47966,0,136
31141,1740,693,0,0,125112,0,62092,0,302
31143,2050,140,0,0,90690,NA,55094,0,160
31145,3030,2607,0,0,31864,917,12635,0,3230
31147,NA,NA,0,0,2886,0,1283,0,0
31149,1608,1216,0,0,NA,0,10252,0,0
31151,604,49,0,0,70542,NA,36447,NA,NA
31153,NA,NA,0,0,6673,0,3241,0,0
31155,361,70,0,0,65056,NA,38059,0,0
31157,36522,3055,0,0,85588,NA,0,NA,NA
31159,NA,NA,0,0,78886,372,48711,NA,NA
31161,5798,2956,0,0,27214,0,NA,0,4664
31163,5702,707,0,0,49602,NA,15025,NA,NA
31165,13605,1922,NA,0,14945,0,0,0,2100
31167,1542,22,0,0,17010,0,9353,NA,NA
31169,1164,144,0,0,83582,NA,49454,0,580
31171,NA,NA,0,0,NA,0,0,0,0
31173,NA,NA,0,0,7618,0,4030,NA,NA
31175,6152,507,0,0,59819,NA,24907,NA,NA
31177,NA,NA,0,0,10576,0,5786,NA,NA
31179,856,0,0,0,31916,0,16013,0,0
31181,836,100,0,0,34173,219,17963,0,937
31183,1969,1896,0,0,NA,NA,7966,0,0
31185,996,7,0,0,175324,588,73267,NA,NA
32001,0,0,0,0,0,0,0,0,0
32003,0,0,0,0,0,0,0,0,0
32005,0,0,0,0,0,0,0,0,0
32007,0,0,0,0,0,0,0,0,0
32009,0,0,0,0,0,0,0,0,0
32011,NA,NA,NA,0,0,0,0,NA,0
32013,76351,26055,1219,0,NA,0,0,2590,8855
32015,26193,11010,0,0,0,0,0,NA,NA
32017,13852,3345,0,0,759,0,0,NA,NA
32019,52461,7632,162,0,NA,0,0,NA,NA
32021,2308,42,0,0,0,0,0,0,0
32023,10705,2856,0,0,0,0,0,0,0
32027,34684,7698,0,0,1025,0,0,NA,NA
32029,NA,NA,0,0,0,0,0,0,0
32031,4735,1554,0,0,0,0,0,0,0
32033,NA,NA,0,0,NA,0,0,NA,NA
32510,NA,NA,0,0,0,0,0,0,0
33001,0,0,0,0,0,0,0,0,0
33003,0,0,0,0,0,0,0,0,0
33005,0,0,0,0,0,0,0,0,0
33007,0,0,0,0,0,0,0,0,0
33009,0,0,0,0,0,0,0,0,0
33011,NA,NA,0,0,0,0,0,0,0
33013,0,10,0,0,0,0,0,0,0
33015,NA,NA,0,0,0,0,0,0,0
33017,NA,NA,0,0,0,0,0,0,0
33019,0,0,0,0,0,0,0,0,0
34001,0,0,0,0,0,0,0,0,0
34003,0,0,0,0,0,0,0,0,0
34005,0,0,0,0,0,0,0,0,0
34007,0,0,0,0,0,0,0,0,0
34009,0,0,0,0,0,0,0,0,0
34011,62,57,NA,0,1278,0,3146,0,2331
34013,0,0,0,0,0,0,0,0,0
34015,46,98,0,0,489,NA,581,0,368
34017,0,0,0,0,0,0,0,0,0
34019,0,5,0,0,NA,0,NA,NA,NA
34021,0,6,0,0,NA,0,NA,0,0
34023,0,NA,0,0,343,0,649,NA,NA
34025,NA,NA,0,0,52,0,181,NA,NA
34027,0,3,0,0,NA,0,0,NA,NA
34029,NA,NA,0,0,NA,0,0,0,0
34031,0,0,0,0,0,0,0,0,0
34033,109,122,0,0,6140,0,3311,0,655
34035,0,6,0,0,NA,0,NA,NA,NA
34037,NA,NA,0,0,NA,0,0,0,0
34039,0,0,0,0,0,0,0,0,0
34041,0,7,0,0,14,0,6,0,0
35001,0,0,0,0,0,0,0,0,0
35003,0,0,0,0,0,0,0,0,0
35005,0,0,0,0,0,0,0,0,0
35006,0,0,0,0,0,0,0,0,0
35007,0,0,0,0,0,0,0,0,0
35009,0,0,0,0,0,0,0,0,0
35011,5757,NA,0,0,0,24,0,0,0
35013,19565,5410,0,0,4,NA,0,0,944
35015,24163,4695,0,0,0,NA,0,NA,NA
35017,1442,208,0,0,NA,0,0,0,0
35019,NA,NA,0,0,0,0,0,0,0
35021,0,NA,0,0,0,0,0,NA,NA
35023,4998,394,0,0,NA,0,0,0,0
35025,5873,9926,0,0,960,NA,0,NA,NA
35027,NA,NA,0,0,0,0,0,0,0
35028,NA,NA,0,0,0,0,0,0,0
35029,4982,NA,0,0,NA,NA,0,NA,NA
35031,NA,NA,0,0,0,0,0,0,0
35033,1934,1468,0,0,NA,0,0,0,0
35035,1224,NA,0,0,0,0,0,0,0
35037,NA,NA,0,0,0,0,0,0,1075
35039,10239,6663,0,0,130,0,0,0,0
35041,NA,NA,0,0,NA,1075,0,0,4615
35043,5129,533,0,0,12,0,0,NA,NA
35045,33546,1359,0,0,NA,NA,0,NA,NA
35047,1286,1088,0,0,NA,0,0,NA,NA
35049,2884,411,0,0,17,0,0,0,0
35051,4992,NA,0,0,12,0,0,0,0
35053,9307,2024,0,0,NA,NA,0,NA,NA
35055,8825,1800,0,0,16,0,0,NA,0
35057,8723,2321,0,0,NA,0,0,NA,NA
35059,NA,NA,0,0,9824,NA,0,NA,NA
35061,15850,2459,0,0,NA,NA,0,NA,NA
36001,0,0,0,0,0,0,0,0,0
