FIPS,County,ST,Neighboring,UrbanPop-2010,RuralPop-2010,MedianHouseholdInc-2008-12,Elevation-ft,TotalArea-sqmi,LandArea-sqmi,WaterArea-sqmi
29171,Putnam,MO,291292921129001291971918519007,0,4979,35233,1062,519.61,517.32,2.29
29173,Ralls,MO,2912729137290072916317149,396,9771,50145,472,483.83,469.78,14.05
29175,Randolph,MO,29121292052913729007290192908929041,13933,11481,38067,850,487.83,482.68,5.14
29177,Ray,MO,290492902529033291072909529047,5822,17672,52656,836,573.94,568.81,5.13
29179,Reynolds,MO,2906529093292232903529203,0,6696,33326,410,814.41,808.48,5.94
29181,Ripley,MO,2914929035290230502105121,0,14100,31431,344,631.64,629.54,2.10
29183,St. Charles,MO,29113292192907129189171191708317013,339467,21018,71416,470,592.61,560.44,32.17
29185,St. Clair,MO,29083290152908529167290392921729013,0,9805,32075,750,702.05,669.98,32.07
29186,Ste. Genevieve,MO,1713317157290992915729187,4329,13816,47809,930,506.77,499.15,7.62
29187,St. Francois,MO,290992918629157291232909329221,39370,25989,36716,930,454.67,451.89,2.79
29189,St. Louis,MO,17119171331716329099290712918329510,987586,11368,58485,535,523.02,507.80,15.22
29195,Saline,MO,290332904129089290532915929107,12665,10705,39090,760,766.92,755.50,11.41
29197,Schuyler,MO,1900719051290012917129199,0,4431,30896,760,308.16,307.30,.86
29199,Scotland,MO,291972900129103290451905119177,0,4843,40017,760,439.30,436.67,2.63
29201,Scott,MO,2903129207291432913317003,22906,16285,38968,350,425.86,419.99,5.87
29203,Shannon,MO,290652917929035291492909129215,0,8441,33091,1220,1004.00,1003.82,.18
29205,Shelby,MO,291032911129127291372917529121,0,6373,34219,750,502.32,500.86,1.45
29207,Stoddard,MO,29223290172903129201291432906929023,9053,20915,37303,375,829.02,823.22,5.80
29209,Stone,MO,2900929109290432921305015,3643,28559,42084,700,510.78,464.03,46.74
29211,Sullivan,MO,291292917129001291212911529079,0,6714,34247,830,651.50,647.98,3.52
29213,Taney,MO,29209290432906729153050150500905089,29010,22665,40112,700,651.64,632.44,19.20
29215,Texas,MO,2906529067290912910529161291692920329229,205,25803,34520,1463,1179.22,1177.27,1.96
29217,Vernon,MO,29013291852903929011200372001120107,8832,12327,38138,780,836.83,826.40,10.43
29219,Warren,MO,2913929113291832907129073,12017,20496,47877,845,437.77,428.60,9.17
29221,Washington,MO,2907129099291872909329055,4919,20276,34015,1202,762.49,759.91,2.58
29223,Wayne,MO,29093291232901729207290232903529179,0,13521,30427,410,774.06,759.18,14.89
29225,Webster,MO,290592910529229290672904329077,9438,26764,42384,1490,593.76,592.56,1.20
29227,Worth,MO,2914729075290811917319159,0,2171,39946,872,266.82,266.61,.21
29229,Wright,MO,29225291052921529067,4398,14417,29485,1463,683.14,681.77,1.36
29510,St. Louis City,MO,29189171191716317133,319293,1,34384,535,66.03,61.91,4.12
30001,Beaverhead,MT,3008130039300233009330057160431605916033,4609,4637,41039,5228,5571.89,5541.62,30.27
30003,Big Horn,MT,30009300753008730103301115600356033,3614,9251,36803,2905,5014.61,4995.46,19.15
30005,Blaine,MT,30041300153002730071,0,6491,37899,2371,4238.78,4227.55,11.23
30007,Broadwater,MT,30043300493005930031,0,5612,47480,3833,1238.76,1192.54,46.22
30009,Carbon,MT,300673009530111300035602956003,0,10078,47030,5575,2062.16,2048.79,13.37
30011,Carter,MT,300253001730075560114606346019,0,1160,38750,3425,3348.28,3340.75,7.53
30013,Cascade,MT,3009930015300453005930049,65207,16120,43817,3662,2711.48,2698.16,13.33
30015,Chouteau,MT,3005130041300053002730045300133009930073,0,5813,41232,2700,3996.73,3972.49,24.24
30017,Custer,MT,300333007930025300113007530087,9604,2095,43232,2629,3793.22,3783.36,9.86
30019,Daniels,MT,301053008530091,0,1751,43563,2458,1426.50,1426.10,.39
30021,Dawson,MT,30055300833010930079,6494,2472,49894,2076,2383.17,2371.86,11.31
30023,Deer Lodge,MT,300393007730043300933000130081,6170,3128,34716,5511,741.20,736.53,4.67
30025,Fallon,MT,3010930079300173001138033380873801146063,0,2890,49732,2765,1623.06,1620.77,2.28
30027,Fergus,MT,3001530005300713006930065300373010730045,6090,5496,39276,4145,4350.41,4339.80,10.61
30029,Flathead,MT,300533008930047300633007730049300993007330035,44114,46814,45545,2965,5256.44,5087.66,168.78
30031,Gallatin,MT,16043300073004330057300593006756039,59488,30025,52211,4856,2632.07,2602.69,29.38
30033,Garfield,MT,30071301053005530079300173008730069,0,1206,40125,2590,4847.47,4675.36,172.12
30035,Glacier,MT,300293007330101,7502,5897,36872,4355,3036.92,2995.94,40.99
30037,Golden Valley,MT,301073002730065301113009530097,0,884,38289,3730,1176.34,1175.34,1.00
30039,Granite,MT,3006330077300233000130081,0,3079,40511,5270,1733.05,1727.41,5.63
30041,Hill,MT,300513001530005,9657,6439,42875,2584,2916.02,2898.95,17.07
30043,Jefferson,MT,30077300493000730031300573009330023,0,11406,60459,4904,1658.84,1656.26,2.58
30045,Judith Basin,MT,3001330015300273010730059,0,2072,41100,4300,1870.62,1869.82,.80
30047,Lake,MT,300893002930063,4763,23983,37211,3010,1653.72,1490.15,163.57
30049,Lewis and Clark,MT,30029300993001330059300073004330077,45055,18340,54535,3828,3497.72,3458.83,38.89
30051,Liberty,MT,30101300733001530041,0,2339,40734,3360,1447.18,1430.05,17.13
30053,Lincoln,MT,30089300291602116017,3978,15709,33234,2080,3675.13,3612.92,62.21
30055,McCone,MT,301053008530083300213007930033,0,1734,46528,2437,2682.82,2643.17,39.65
30057,Madison,MT,3000130093300433003116043,0,7691,48600,5776,3602.79,3587.48,15.31
30059,Meagher,MT,3004930013300453010730097300673003130007,0,1891,35000,5157,2394.76,2391.91,2.85
30061,Mineral,MT,30089300631607916035,0,4223,32618,2710,1223.26,1219.44,3.82
30063,Missoula,MT,300613008930047300293007730039300811603516049,84896,24403,44653,3190,2618.32,2593.42,24.90
30065,Musselshell,MT,3002730069300873011130037,0,4538,43079,3227,1870.91,1868.16,2.75
30067,Park,MT,1604330009300313005930095300975602956039,8172,7464,40781,4653,2813.49,2803.06,10.43
30069,Petroleum,MT,3002730071300333008730065,0,494,40682,2920,1673.80,1654.87,18.93
30071,Phillips,MT,3000530027300693003330105,0,4253,41214,2255,5211.88,5140.04,71.85
30073,Pondera,MT,300353010130051300153009930029,2578,3575,39223,3537,1639.84,1622.86,16.98
30075,Powder River,MT,30003300173001130087560055601156033,0,1743,42500,3030,3297.90,3297.30,.60
30077,Powell,MT,300393006330029300493004330023,3217,3810,40765,4109,2332.65,2326.39,6.25
30079,Prairie,MT,300333005530021301093002530017,0,1179,34875,2407,1742.57,1736.74,5.83
30081,Ravalli,MT,300633003930023300011604916059,6182,34030,40525,3529,2400.20,2390.82,9.38
30083,Richland,MT,300853005530021301093810538053,5438,4308,56050,1985,2103.29,2084.14,19.14
30085,Roosevelt,MT,30091300193010530055300833810538053,6283,4142,40146,1995,2369.42,2354.79,14.62
30087,Rosebud,MT,3000330017300333006530069300753010330111,0,9233,45977,2722,5027.01,5010.40,16.61
30089,Sanders,MT,30061300633004730029300531601716079,0,11413,30900,2380,2789.98,2760.52,29.46
30091,Sheridan,MT,30019300853802338105,0,3384,48148,2105,1706.09,1677.08,29.01
30093,Silver Bow,MT,30023300433005730001,30287,3913,39211,5526,719.05,718.48,.57
30095,Stillwater,MT,3009730067300093011130037,0,9117,53533,3585,1804.58,1795.35,9.23
30097,Sweet Grass,MT,3009530037301073005930067,0,3651,44179,4100,1862.03,1855.20,6.83
30099,Teton,MT,3002930049300133001530073,0,6073,42423,3945,2292.52,2272.37,20.14
30101,Toole,MT,300353007330051,3037,2287,45057,3348,1945.77,1915.65,30.12
30103,Treasure,MT,300033008730111,0,718,38125,2722,984.02,977.40,6.63
30105,Valley,MT,3007130033300553008530019,3301,4068,45083,2284,5061.79,4925.82,135.97
30107,Wheatland,MT,3004530059300973003730027,0,2168,31496,4160,1428.24,1423.19,5.05
30109,Wibaux,MT,300833002130079300253805338033,0,1017,45625,2670,889.93,889.26,.66
30111,Yellowstone,MT,30037300653008730103300033000930095,123278,24694,50608,3567,2649.03,2633.29,15.74
31001,Adams,NE,3101931079310813103531129311813106131099,24312,7052,49017,1932,564.23,563.27,.96
31003,Antelope,NE,310893110731139311193101131183,0,6685,40397,1705,858.59,857.22,1.37
31005,Arthur,NE,3107531091311173110131069,0,460,45769,3500,718.31,715.35,2.95
31007,Banner,NE,560155602131033311053112331157,0,690,32292,3666,746.27,746.11,.15
31009,Blaine,NE,310173103131041311133117131115,0,478,41364,2500,714.52,710.87,3.65
31011,Boone,NE,310033114131119311253107731183,0,5505,44491,1760,687.22,686.55,.66
31013,Box Butte,NE,3116531157311233116131045,8486,2822,44025,3971,1077.84,1075.29,2.54
31015,Boyd,NE,311033114931089311074605346023,0,2099,38281,1810,544.53,539.94,4.59
31017,Brown,NE,3103131009311153114931103,0,3145,33333,2510,1225.12,1221.33,3.79
31019,Buffalo,NE,3104131047311373109931001310793109331163,31229,14873,50307,2146,975.40,968.11,7.29
31021,Burt,NE,311733103931053311771913319085,0,6858,47786,1052,497.06,491.58,5.48
31023,Butler,NE,3114131037310533115531109311593118531143,2879,5516,50569,1615,590.81,584.91,5.90
31025,Cass,NE,311553115331109311311912919071,6826,18415,64979,1110,565.89,557.45,8.45
31027,Cedar,NE,311073113931179310514613546027,0,8852,43718,1382,745.85,740.31,5.53
31029,Chase,NE,3113531085310570809508125,0,3966,43125,3278,897.50,894.42,3.08
31031,Cherry,NE,3116131075310913117131009310173110346113460074612146123,2713,3000,45172,2587,6009.33,5960.42,48.91
31033,Cheyenne,NE,31105310073112331069310490807508115,6373,3625,50694,4320,1196.40,1196.29,.11
31035,Clay,NE,3100131079310813118531059311693112931181,0,6542,45711,1778,573.54,572.29,1.25
31037,Colfax,NE,310233103931053311413115531167,6255,4260,48561,1350,416.52,411.66,4.86
31039,Cuming,NE,310373116731179311733102131053,3180,5959,47325,1310,574.65,570.62,4.03
31041,Custer,NE,31113311713100931115310713117531163310193104731111,3537,7402,44306,2530,2575.88,2575.52,.36
31043,Dakota,NE,31051311734612719193,16576,4430,44928,1103,267.42,264.25,3.17
31045,Dawes,NE,3116531013311614604746113,5515,3667,36974,3300,1401.07,1396.46,4.60
31047,Dawson,NE,310413101931137310733106331111,17842,6484,45208,2340,1019.43,1013.10,6.34
31049,Deuel,NE,3103331069311013113508115,0,1941,40093,3369,440.71,439.85,.86
31051,Dixon,NE,310273117931173310434602746127,0,6000,45814,1355,482.90,476.23,6.67
31053,Dodge,NE,31039310213117731055311553102331037,27471,9220,46475,1200,543.00,528.71,14.29
31055,Douglas,NE,3117731053311553115319155,505886,11224,53295,977,339.35,328.45,10.89
31057,Dundy,NE,310293108531087081252002320153,0,2008,39596,2970,920.85,919.68,1.18
31059,Fillmore,NE,3108131185311593115131095311693112931035,0,5890,45970,1633,576.52,575.37,1.15
31061,Franklin,NE,31083311373109931001311812014720183,0,3225,42054,1883,576.00,575.82,.19
31063,Frontier,NE,31085311113104731073310653114531087,0,2756,51328,2570,980.08,974.59,5.49
31065,Furnas,NE,2003920137201473106331073310833114531137,0,4959,40759,2160,720.64,719.13,1.51
31067,Gage,NE,3109531151311093113131133310972020120117,12405,9906,46164,1235,859.96,851.49,8.47
31069,Garden,NE,31005310333104931075311013112331161,0,2057,40125,3393,1730.88,1704.28,26.59
31071,Garfield,NE,31041310773108931115311493117531183,0,2049,39241,2177,571.38,569.79,1.59
31073,Gosper,NE,3106331047311373108331065,0,2044,44241,2518,462.72,458.16,4.57
31075,Grant,NE,3116131031310913100531069,0,614,40982,3220,783.22,776.22,7.00
31077,Greeley,NE,3101131163310713109331121311253117531183,0,2538,44219,1960,570.66,569.81,.85
31079,Hall,NE,310193109331121310813103531001,50036,8571,48044,1841,552.14,546.29,5.86
31081,Hamilton,NE,31079311213114331185310593103531001,4466,4658,56809,1792,547.02,542.88,4.14
31083,Harlan,NE,31065310733113731099310612014720137,0,3423,44801,1946,574.06,553.47,20.59
31085,Hayes,NE,310293113531111310633108731057,0,967,47150,3044,713.28,713.06,.22
31087,Hitchcock,NE,3105731085310633114520153,0,2908,40000,2605,718.48,709.94,8.53
31089,Holt,NE,3110331015311073100331183310713111531149,3682,6753,47768,1975,2417.50,2412.40,5.10
31091,Hooker,NE,3107531031311713111731005,0,736,38750,3220,721.46,721.12,.34
31093,Howard,NE,311633107731125311213107931019,0,6274,48293,1796,575.59,569.34,6.26
31095,Jefferson,NE,3116931059311513106720201,3912,3635,43407,1460,575.67,570.18,5.48
31097,Johnson,NE,3110931131311273113331067,0,5217,42689,1130,376.73,376.05,.68
31099,Kearney,NE,311373101931001311813106131083,2949,3540,54485,2170,516.35,516.24,.11
31101,Keith,NE,31049310693100531117311113113508115,4424,3944,43662,3250,1109.74,1061.60,48.14
31103,Keya Paha,NE,3103131017311493108931015461214612346053,0,824,33472,2440,773.92,773.07,.85
31105,Kimball,NE,3100731033560210812308075,0,3821,43542,4725,952.41,951.85,.56
31107,Knox,NE,3101531089310033113931027460234600946135,0,8701,41372,1715,1139.72,1108.35,31.37
31109,Lancaster,NE,3115931023311553102531131310973106731151,261852,23555,51810,1180,846.38,837.55,8.83
31111,Lincoln,NE,3110131117311133104131047310633108531135,25213,11075,49382,2775,2575.13,2564.07,11.06
31113,Logan,NE,3111731171310093104131111,0,763,44444,3020,571.12,570.66,.46
31115,Loup,NE,31009310413107131089311493117531017,0,632,37708,2270,571.10,568.29,2.81
31117,McPherson,NE,310053109131171311133111131101,0,539,51563,3500,860.01,858.98,1.04
31119,Madison,NE,310033113931179311673114131011,25144,9732,45717,1580,575.45,572.74,2.71
31121,Merrick,NE,31093310773112531141311433108131079,3225,4620,49609,1695,494.50,484.88,9.62
31123,Morrill,NE,310073115731013311613106931033,0,5042,42025,3666,1429.86,1423.84,6.02
31125,Nance,NE,3101131141311213109331077,0,3735,40714,1590,448.23,441.63,6.60
31127,Nemaha,NE,311473113331097311312900529087,3474,3774,41929,1065,409.60,407.38,2.22
31129,Nuckolls,NE,31181310013103531059311692008920157,0,4500,33875,1740,575.82,575.16,.66
31131,Otoe,NE,31025311093106731097311272900519071,7066,8674,50917,1045,619.02,615.63,3.39
31133,Pawnee,NE,310673109731127311472011720131,0,2773,43634,1175,432.95,431.07,1.87
31135,Perkins,NE,31049311013111131085310290811508095,0,2970,53299,3200,884.43,883.34,1.10
31137,Phelps,NE,31073310473101931099310613108331065,5340,3848,47871,2330,540.43,539.79,.64
31139,Pierce,NE,310033110731027311793116731119,0,7266,52096,1650,574.59,573.25,1.34
31141,Platte,NE,3101131023310373111931121311433116731125,22106,10131,51395,1450,684.59,674.06,10.53
31143,Polk,NE,311413102331159311853108131121,0,5406,52012,1640,440.64,438.34,2.30
31145,Red Willow,NE,310873106331065201532003920137,7563,3492,45206,2586,718.01,716.99,1.02
31147,Richardson,NE,31133311272013120013200432900529087,4133,4230,38977,990,554.57,551.84,2.73
31149,Rock,NE,310173111531071310893101531103,0,1526,41619,2510,1011.72,1008.32,3.40
31151,Saline,NE,31059311853115931109310673109531169,6948,7252,46434,1435,576.31,574.02,2.29
31153,Sarpy,NE,3115531055310251915519129,150463,8377,69269,1067,247.52,238.99,8.53
31155,Saunders,NE,3102331037310533105531153310253110931159,6964,13816,58785,1221,759.82,750.23,9.59
31157,Scotts Bluff,NE,3116531013310073112356015,25946,11024,43113,3957,745.36,739.40,5.96
31159,Seward,NE,31185311433102331155311093115131059,6636,10114,60676,1442,575.89,571.43,4.46
31161,Sheridan,NE,3104531013311233106931075310314611346007,0,5469,37813,3550,2469.80,2440.86,28.94
31163,Sherman,NE,3117531077310933101931041,0,3152,43000,2065,571.64,565.83,5.82
31165,Sioux,NE,311573101331045460475602756015,0,1311,43558,4850,2067.46,2066.74,.72
31167,Stanton,NE,311193113931179310393103731141,1625,4504,50962,1472,431.00,427.95,3.05
31169,Thayer,NE,31129310353105931151310952015720201,0,5228,43077,1458,574.98,573.81,1.17
31171,Thomas,NE,310313100931041311133111731091,0,647,56429,2705,714.02,713.24,.78
31173,Thurston,NE,31043310513117931039310211919319133,0,6940,41961,1207,396.08,393.58,2.49
31175,Valley,NE,310413116331077311833107131115,0,4260,44762,1960,570.46,568.05,2.41
31177,Washington,NE,3102131053310551908519155,7844,12390,65803,1115,393.20,389.96,3.24
31179,Wayne,NE,31027310513103931173311673111931139,5557,4038,46612,1560,443.33,442.91,.42
31181,Webster,NE,31061310993100131035311292018320089,0,3812,39722,1720,575.04,574.91,.13
31183,Wheeler,NE,310893100331011310773117531071,0,818,39602,2095,575.59,575.18,.41
31185,York,NE,31143310233115931151310593103531081,7633,6032,47220,1633,575.83,572.51,3.32
32001,Churchill,NV,320273201532023320213201932031,16241,8636,54538,3965,5024.06,4930.46,93.60
32003,Clark,NV,3201732023060270607104015,1925784,25485,54218,2162,8060.81,7891.43,169.38
32005,Douglas,NV,325103201906061060170600306051,32168,14829,61099,4720,737.64,709.72,27.92
32007,Elko,NV,32013320153201132033410451607316083160314900349045,30340,18478,70411,5075,17202.95,17169.83,33.11
32009,Esmeralda,NV,32021320230605106027,0,783,27500,5426,3589.04,3581.88,7.16
32011,Eureka,NV,32015320233203332007,0,1987,61331,5075,4179.96,4175.68,4.28
32013,Humboldt,NV,32031320273201532007160734102541045,10268,6260,57874,4301,9657.82,9640.76,17.06
32015,Lander,NV,320133202732001320233201132007,3520,2255,70341,6605,5519.49,5490.10,29.38
32017,Lincoln,NV,3203332023320034902749001490214905304015,0,5345,39293,4402,10636.99,10633.20,3.78
32019,Lyon,NV,06051320013200532021325103203132029,32780,19200,46088,4375,2024.20,2001.19,23.01
32021,Mineral,NV,3201932001320233200906051,3249,1523,33547,4552,3812.98,3752.84,60.13
32023,Nye,NV,320093202132001320153201132033320173200306027,28446,15500,39150,5426,18198.61,18181.92,16.68
32027,Pershing,NV,32013320313200132015,0,6753,51094,4260,6067.43,6036.56,30.86
32029,Storey,NV,325103203132019,295,3715,62561,4651,263.64,262.92,.72
32031,Washoe,NV,06035060490605706061060913200132013320193251032027320294102541037,403426,17981,53994,4404,6542.21,6302.37,239.85
32033,White Pine,NV,32017320233201132007490454902349027,4681,5349,46505,6253,8896.76,8875.65,21.11
32510,Carson City,NV,0606132005320193202932031,52599,2675,53987,4651,157.24,144.66,12.58
33001,Belknap,NH,33009330033301333017,20262,39826,57163,560,468.58,400.23,68.35
33003,Carroll,NH,330013300933007330172301723031,4685,43133,50865,560,992.43,931.06,61.37
33005,Cheshire,NH,3301933011500252501125027,26979,50138,56062,490,729.10,706.66,22.44
33007,Coos,NH,33003330095000923017,11159,21896,41774,1100,1829.73,1794.69,35.05
33009,Grafton,NH,330013300333007330133301950005500095001750027,27880,61238,53386,603,1749.55,1708.75,40.80
33011,Hillsborough,NH,25009250172502733005330133301533019,315803,84918,70472,170,892.21,876.14,16.08
33013,Merrimack,NH,330193301133015330173300133009,66467,79978,65487,346,956.45,934.12,22.33
33015,Rockingham,NH,2303125009330113301333017,221718,73505,77939,250,795.11,694.72,100.39
33017,Strafford,NH,3300333001330133301523031,83243,39900,58538,70,384.00,368.97,15.03
33019,Sullivan,NH,330093301333011330055002750025,15676,28066,53821,786,551.99,537.31,14.68
34001,Atlantic,NJ,340113400934015340053400734029,239644,34905,54559,11,671.83,555.70,116.12
34003,Bergen,NJ,340313401334017360873611936005,904197,919,84255,100,246.67,233.01,13.66
34005,Burlington,NJ,34007340013402934025340214210142017,418834,29900,78229,12,819.84,798.58,21.26
34007,Camden,NJ,34005340013401542101,505349,8308,62320,5,227.29,221.26,6.03
34009,Cape May,NJ,3401134001,80288,16977,56370,30,620.42,251.42,368.99
34011,Cumberland,NJ,34009340013403334015,120769,36129,51530,68,677.62,483.70,193.92
34013,Essex,NJ,340173400334031340273403936085,783855,114,55027,11,129.63,126.21,3.42
34015,Gloucester,NJ,10003340013400734011340334204542101,264228,24060,74915,135,337.18,322.01,15.17
34017,Hudson,NJ,34013340313400336085,634266,0,58722,135,62.31,46.19,16.12
34019,Hunterdon,NJ,3404134027340353402142017,64727,63622,105880,140,437.44,427.82,9.62
34021,Mercer,NJ,340233402534019340053403542017,353749,12764,73759,56,228.89,224.56,4.33
34023,Middlesex,NJ,3402134025340353403936085,804397,5461,79442,125,322.83,308.91,13.91
34025,Monmouth,NJ,34021340293400534023,606870,23510,84746,194,665.32,468.79,196.53
34027,Morris,NJ,34041340193403534039340133403134037,458952,33324,97979,280,481.62,460.18,21.45
34029,Ocean,NJ,340053400134025,559856,16711,61038,10,915.40,628.78,286.62
34031,Passaic,NJ,34037340273401334003340173608736071,489146,12080,57540,100,197.11,184.59,12.51
34033,Salem,NJ,34015340111000342045,36147,29936,59336,74,372.33,331.90,40.43
34035,Somerset,NJ,3401934027340393402334021,304708,18736,98571,160,304.86,301.81,3.04
34037,Sussex,NJ,3402734031340413607142103,89783,59482,85507,565,535.74,519.01,16.73
34039,Union,NJ,3403534027340133402336085,536499,0,69347,40,105.40,102.85,2.55
34041,Warren,NJ,34019340273403742103420894209542017,67862,40830,73056,180,362.86,356.92,5.94
35001,Bernalillo,NM,3506135043350493505735006,634766,27798,48398,5311,1167.19,1160.83,6.36
35003,Catron,NM,350173505135053350060400104011,0,3725,34738,6879,6929.17,6923.69,5.48
35005,Chaves,NM,350353501535025350413501135027,49727,15918,38155,3649,6075.12,6065.27,9.85
35006,Cibola,NM,04001350013500335031350433505335061,12152,15061,35674,NA,4541.73,4539.48,2.25
35007,Colfax,NM,080230807135021350333505535059,6551,7199,38263,6427,3768.22,3758.06,10.16
35009,Curry,NM,35037350414811748369,41570,6806,41250,4280,1407.95,1404.80,3.16
35011,DeBaca,NM,3501935037350413500535027,0,2022,32554,4030,2333.88,2322.62,11.26
35013,Dona Ana,NM,35029350513503548141,168871,40362,38462,3881,3814.38,3807.51,6.87
35015,Eddy,NM,350353500535025481094838948301,42603,11226,47940,3120,4197.52,4175.73,21.80
35017,Grant,NM,3502335029350513500304011,17014,12500,37525,6142,3967.55,3961.63,5.93
35019,Guadalupe,NM,3505735027350113503735047,2621,2066,27242,4620,3031.60,3030.48,1.11
35021,Harding,NM,3500735059350373504735033,0,695,31146,5485,2125.89,2125.44,.45
35023,Hidalgo,NM,35017350290401104003,0,4894,37531,4495,3445.99,3436.86,9.13
35025,Lea,NM,350153500535041480794850148165480034849548301,51114,13613,48793,3615,4394.20,4390.93,3.27
35027,Lincoln,NM,35053350573501935011350053503535051,9596,10901,44149,5438,4831.31,4831.09,.22
35028,Los Alamos,NM,350393504935043,15932,2018,106426,74.10,109.26,109.17,.09
35029,Luna,NM,35023350173505135013,14903,10192,29365,4332,2965.36,2965.19,.17
35031,McKinley,NM,35045350433500604001,30471,41021,30780,6440,5455.28,5449.81,5.47
35033,Mora,NM,350073502135039350473504935055,0,4881,40000,6300,1933.62,1931.27,2.35
35035,Otero,NM,3501335051350273500535015481414822948109,44917,18880,39054,3995,6627.50,6613.21,14.29
35037,Quay,NM,35059350213504735019350113504135009482054835948117,5283,3758,33039,4096,2881.58,2874.35,7.23
35039,Rio Arriba,NM,3502835033350433504535049350550800708021,20218,20028,40791,7850,5896.15,5860.84,35.31
35041,Roosevelt,NM,3502535005350113503735009480794801748369,12610,7236,39323,4010,2454.65,2447.43,7.22
35043,Sandoval,NM,35039350453503135006350013504935028,109119,22442,58116,7410,3715.94,3710.65,5.29
35045,San Juan,NM,3503135043350390400149037080830806708007,86266,43778,48701,5395,5538.42,5513.07,25.36
35047,San Miguel,NM,350493505735019350373502135033,15609,13784,30499,6857,4735.66,4715.82,19.84
35049,Santa Fe,NM,35028350433500135057350473503335039,107896,36274,53642,7200,1910.87,1909.41,1.46
35051,Sierra,NM,35003350173502935013350353502735053,7918,4070,29185,4820,4236.22,4178.96,57.27
35053,Socorro,NM,350033505135027350573506135006,8991,8875,34337,4585,6648.75,6646.68,2.07
35055,Taos,NM,3503935033350070802108023,13686,19251,33835,6945,2204.42,2203.11,1.31
35057,Torrance,NM,35001350613505335027350193504735049,199,16184,31538,6520,3345.73,3344.85,.89
35059,Union,NM,3500735021350370807108009400254811148205,0,4549,40507,4970,3830.87,3823.74,7.13
35061,Valencia,NM,35001350063505335057,63758,12811,42525,5311,1068.29,1066.17,2.12
36001,Albany,NY,360933609536039360213608336091,274708,29496,59359,275,533.30,522.80,10.50
36003,Allegany,NY,360093612136051361014208342105,10406,38540,42095,1420,1034.39,1029.31,5.08
36005,Bronx,NY,34003360613608136119,1385069,39,34300,132,57.48,42.10,15.38
36007,Broome,NY,361073602336017360254211542127,148330,52270,45856,1590,715.51,705.77,9.75
36009,Cattaraugus,NY,360133602936121360034212342083,30719,49598,43202,1575,1322.49,1308.35,14.14
36011,Cayuga,NY,361173609936109360233606736075,35386,44640,50950,715,863.67,691.58,172.09
36013,Chautauqua,NY,36009360294204942123,75732,59173,41975,1390,1500.18,1060.23,439.96
36015,Chemung,NY,361013609736107361094211742015,67352,21478,48128,880,410.78,407.35,3.43
36017,Chenango,NY,3600736023360533607736025,8373,42104,44127,1015,898.63,893.55,5.08
36019,Clinton,NY,360333603150013,29438,52690,50522,170,1117.53,1037.85,79.67
36021,Columbia,NY,36083360013603936111360272500309005,16848,46248,56445,19,648.27,634.71,13.56
36023,Cortland,NY,36109360113606736053360173610736007,27493,21843,47497,1129,501.52,498.76,2.76
36025,Delaware,NY,3600736017360773609536039361113610542127,10381,37599,43004,1350,1467.45,1442.44,25.01
36027,Dutchess,NY,360213611136071360790900509001,221928,75560,71508,103,825.35,795.63,29.72
36029,Erie,NY,3600936013360373606336121,832615,86425,49977,705,1226.85,1042.69,184.16
36031,Essex,NY,36019360333604136113361155000150007,9899,29471,47400,332,1916.23,1794.23,122.00
36033,Franklin,NY,36089360413603136019,19259,32340,45702,1060,1697.47,1629.12,68.35
36035,Fulton,NY,36043360573609136041,27558,27973,45333,760,532.88,495.47,37.41
36037,Genesee,NY,360293605136055360633607336121,24100,35979,51734,900,495.31,492.94,2.37
36039,Greene,NY,360953600136083360213611136025,13220,36001,47539,19,658.05,647.16,10.89
36041,Hamilton,NY,36089360333603136113360913603536043,0,4836,51595,1660,1807.80,1717.37,90.43
36043,Herkimer,NY,3604136035360573607736053360653604936089,31092,33427,44288,900,1457.96,1411.47,46.49
36045,Jefferson,NY,360753604936089,60382,55847,46549,497,1857.22,1268.59,588.63
36047,Kings,NY,360613608136085,2504663,37,45215,132,96.92,70.82,26.10
36049,Lewis,NY,3604536089360433606536075,3562,23525,45187,960,1289.96,1274.68,15.28
36051,Livingston,NY,361213603736055360693610136003,29654,35739,54244,902,640.26,631.76,8.50
36053,Madison,NY,36067360753606536077360173604336023,30151,43291,52293,1300,661.28,654.84,6.44
36055,Monroe,NY,3607336037360513606936117,696334,48010,52700,547,1366.73,657.21,709.52
36057,Montgomery,NY,360433603536091360933609536077,29660,20559,42830,760,410.36,403.04,7.31
36059,Nassau,NY,3608136103,1336957,2575,97049,128,453.23,284.72,168.52
36061,New York,NY,36047360853608136005,1585873,0,68370,132,33.59,22.83,10.76
36063,Niagara,NY,360293603736073,167892,48577,47736,520,1139.67,522.36,617.31
36065,Oneida,NY,3607536049360433607736053,157406,77472,49148,560,1257.66,1212.43,45.23
36067,Onondaga,NY,36011360233605336075,408239,58787,53593,410,805.62,778.39,27.23
36069,Ontario,NY,360553605136099361013611736123,56698,51233,56455,718,662.53,644.07,18.46
36071,Orange,NY,361053611136027360793611936087340313403742103,289524,83289,70712,320,838.64,811.69,26.96
36073,Orleans,NY,360633603736055,16776,26107,50113,547,817.42,391.26,426.16
36075,Oswego,NY,360113605336067360653604936045,46701,75408,47288,350,1312.08,951.65,360.43
36077,Otsego,NY,36053360173602536095360573604336065,18325,43934,46358,1240,1015.75,1001.70,14.05
