FIPS,Alfalfa,Otherhay,Barley,Barley.Winter,Maize,Sorghum,Soybean,Wheat,Wheat.Winter
26075,121,0,0,0,347,0,603,NA,NA
26077,10,NA,0,0,454,0,524,NA,NA
26079,NA,NA,0,0,0,0,0,NA,NA
26081,NA,NA,0,0,512,0,467,NA,NA
26083,0,0,0,0,0,0,0,0,0
26085,0,0,0,0,0,0,0,0,0
26087,481,10,0,0,457,0,476,0,0
26089,NA,NA,NA,0,NA,0,0,0,0
26091,NA,NA,0,0,365,0,545,NA,NA
26093,NA,NA,0,0,0,0,NA,0,0
26095,NA,NA,0,0,0,0,0,0,0
26097,0,0,0,0,0,0,0,0,0
26099,0,0,0,0,0,0,0,0,0
26101,NA,NA,0,0,582,0,NA,0,0
26103,0,NA,0,0,0,0,0,0,0
26105,NA,NA,0,0,18,0,NA,NA,NA
26107,234,0,0,0,855,0,NA,NA,NA
26109,0,0,0,0,0,0,0,0,0
26111,NA,NA,0,0,689,0,NA,NA,NA
26113,NA,NA,0,0,44,0,0,NA,NA
26115,99,0,0,0,386,0,503,NA,NA
26117,516,61,NA,0,410,0,252,NA,349
26119,NA,NA,0,0,0,0,0,0,0
26121,NA,NA,0,0,988,0,NA,0,0
26123,NA,NA,0,0,318,0,323,NA,NA
26125,0,0,0,0,0,0,0,0,0
26127,107,2,0,0,627,0,539,0,207
26129,0,0,0,0,0,0,0,0,0
26131,0,0,0,0,0,0,0,0,0
26133,NA,NA,0,0,NA,0,NA,0,0
26135,0,0,0,0,0,0,0,0,0
26137,NA,NA,0,0,0,0,NA,NA,NA
26139,NA,NA,0,0,849,0,15,NA,NA
26141,0,0,0,0,NA,0,306,0,0
26143,NA,NA,0,0,0,0,0,0,0
26145,0,NA,0,0,813,0,NA,NA,NA
26147,NA,NA,0,0,NA,0,NA,0,0
26149,NA,NA,0,0,870,0,311,0,448
26151,147,0,0,0,472,0,NA,NA,NA
26153,0,0,0,0,0,0,0,0,0
26155,0,NA,0,0,577,0,NA,0,0
26157,NA,NA,0,0,373,NA,637,0,465
26159,404,0,0,0,294,0,14,NA,NA
26161,321,34,0,0,929,0,399,NA,NA
26163,0,5,0,0,NA,0,NA,0,0
26165,NA,NA,0,0,NA,0,0,0,0
27001,0,0,0,0,0,0,0,0,0
27003,0,0,0,0,0,0,0,0,0
27005,0,0,0,0,0,0,0,0,0
27007,0,0,0,0,0,0,0,0,0
27009,0,0,0,0,0,0,0,0,0
27011,0,0,0,0,29,0,655,0,0
27013,0,0,0,0,982,0,564,0,0
27015,NA,NA,0,0,55,0,607,0,0
27017,0,0,0,0,0,0,0,0,0
27019,0,0,0,0,0,0,NA,0,0
27021,NA,NA,0,0,69,0,0,0,0
27023,NA,NA,0,0,515,0,NA,0,0
27025,NA,NA,0,0,418,0,NA,0,0
27027,NA,NA,0,0,799,0,253,NA,0
27029,NA,NA,0,0,0,0,0,0,0
27031,0,0,0,0,0,0,0,0,0
27033,NA,NA,0,0,27,0,NA,0,0
27035,NA,NA,0,0,NA,0,NA,0,0
27037,6,NA,0,0,565,0,530,NA,NA
27039,NA,NA,0,0,NA,0,184,0,0
27041,245,0,0,0,368,0,477,NA,0
27043,0,0,0,0,NA,0,0,0,0
27045,247,81,0,0,266,0,199,0,0
27047,0,0,0,0,71,0,601,0,0
27049,173,0,0,0,480,0,508,0,0
27051,NA,NA,0,0,493,0,39,0,0
27053,NA,NA,0,0,0,0,NA,0,0
27055,NA,NA,0,0,NA,0,0,0,0
27057,389,0,0,0,953,0,NA,0,0
27059,NA,NA,0,0,380,0,NA,0,0
27061,NA,NA,NA,0,NA,0,0,0,0
27063,0,0,0,0,0,0,0,0,0
27065,0,0,0,0,0,0,0,0,0
27067,230,0,0,0,234,0,107,NA,0
27069,0,0,0,0,NA,0,0,0,0
27071,0,0,0,0,0,0,0,0,0
27073,0,0,0,0,334,0,116,0,0
27075,0,0,0,0,0,0,0,0,0
27077,0,0,0,0,0,0,0,0,0
27079,0,0,0,0,NA,0,NA,0,0
27081,NA,NA,0,0,NA,0,NA,0,0
27083,0,0,0,0,NA,0,0,0,0
27085,0,0,0,0,0,0,0,0,0
27087,0,NA,0,0,0,0,NA,0,0
27089,0,0,0,0,NA,0,NA,NA,0
27091,0,0,0,0,461,0,495,0,0
27093,NA,NA,0,0,720,0,95,NA,0
27095,NA,NA,0,0,NA,0,0,0,0
27097,448,8,NA,0,201,0,359,0,0
27099,0,0,0,0,0,0,0,0,0
27101,0,0,0,0,0,0,0,0,0
27103,0,0,0,0,0,0,0,0,0
27105,0,0,0,0,NA,0,NA,0,0
27107,NA,NA,0,0,NA,0,NA,NA,0
27109,285,0,0,0,865,0,NA,0,0
27111,186,NA,36,0,452,0,647,NA,NA
27113,NA,NA,0,0,NA,0,NA,0,0
27115,NA,NA,0,0,0,0,0,0,0
27117,NA,NA,0,0,336,0,NA,0,0
27119,0,0,0,0,637,0,335,698,0
27121,NA,NA,0,0,396,0,430,NA,0
27123,0,0,NA,0,NA,0,NA,NA,NA
27125,0,0,0,0,NA,0,0,0,0
27127,0,0,0,0,0,0,0,0,0
27129,0,0,0,0,926,0,NA,0,0
27131,NA,NA,0,0,690,0,NA,0,0
27133,0,21,0,0,88,0,367,NA,0
27135,0,0,NA,0,0,0,0,0,0
27137,NA,NA,0,0,0,0,0,0,0
27139,0,0,0,0,NA,0,0,0,0
27141,NA,NA,0,0,254,0,527,0,0
27143,0,NA,0,0,393,0,282,0,0
27145,292,NA,NA,0,536,0,615,179,0
27147,0,NA,0,0,642,0,130,NA,NA
27149,NA,NA,0,0,202,0,263,0,0
27151,NA,NA,0,0,289,0,569,NA,0
27153,NA,NA,NA,0,782,0,333,NA,0
27155,NA,NA,0,0,550,0,NA,NA,0
27157,NA,NA,0,0,20,0,NA,0,0
27159,12,NA,146,0,190,0,347,274,0
27161,0,NA,0,0,692,0,0,NA,0
27163,NA,NA,0,0,51,0,NA,0,0
27165,0,0,0,0,374,0,495,0,0
27167,NA,NA,0,0,9,0,NA,NA,0
27169,0,NA,0,0,0,0,375,0,0
27171,NA,NA,0,0,332,0,633,NA,0
27173,NA,NA,0,0,NA,0,168,0,0
28001,0,0,0,0,0,0,0,0,0
28003,0,0,0,0,0,0,0,0,0
28005,0,0,0,0,0,0,0,0,0
28007,0,0,0,0,0,0,0,0,0
28009,0,0,0,0,0,0,0,0,0
28011,0,NA,0,0,678,0,173,0,447
28013,0,0,0,0,760,0,0,0,0
28015,0,0,0,0,534,0,478,0,380
28017,0,NA,0,0,86,0,184,0,0
28019,0,230,0,0,0,0,NA,0,0
28021,0,6,0,0,NA,0,NA,NA,NA
28023,0,0,0,0,0,0,0,0,0
28025,0,NA,0,0,NA,NA,272,0,0
28027,0,0,0,0,558,0,497,NA,68
28029,0,NA,0,0,0,0,0,0,0
28031,0,0,0,0,225,0,0,0,0
28033,0,NA,0,0,864,0,645,NA,NA
28035,0,0,0,0,NA,0,0,0,0
28037,0,0,0,0,NA,0,0,0,0
28039,0,31,0,0,0,0,0,0,0
28041,0,NA,0,0,200,0,0,0,246
28043,0,0,0,0,NA,0,NA,0,0
28045,0,5,0,0,0,0,0,0,0
28047,0,0,0,0,0,0,0,0,0
28049,0,63,0,0,NA,0,595,0,0
28051,0,33,0,0,292,NA,161,NA,NA
28053,0,0,0,0,395,NA,437,NA,NA
28055,0,0,0,0,717,NA,121,0,0
28057,0,0,0,0,0,0,0,0,0
28059,0,0,0,0,0,0,0,0,0
28061,0,0,0,0,0,0,0,0,0
28063,0,NA,0,0,NA,0,NA,NA,NA
28065,0,0,0,0,NA,0,0,0,0
28067,0,NA,0,0,NA,0,NA,0,0
28069,0,117,0,0,0,0,0,0,0
28071,0,NA,0,0,225,0,584,NA,NA
28073,0,0,0,0,NA,0,0,0,0
28075,0,0,0,0,NA,0,0,0,0
28077,0,0,0,0,NA,NA,NA,0,0
28079,0,NA,0,0,0,0,0,0,0
28081,0,0,0,0,NA,0,0,0,0
28083,0,0,0,0,750,0,602,NA,22
28085,0,NA,0,0,0,0,NA,0,0
28087,0,63,0,0,314,0,NA,0,0
28089,0,NA,0,0,0,0,0,0,0
28091,0,NA,0,0,0,0,0,0,0
28093,0,NA,0,0,13,0,11,0,0
28095,0,0,0,0,0,0,NA,0,0
28097,0,NA,0,0,NA,0,0,0,0
28099,0,0,0,0,0,0,0,0,0
28101,0,0,0,0,NA,0,0,0,0
28103,0,105,0,0,910,0,228,0,0
28105,0,NA,0,0,NA,0,0,0,0
28107,0,NA,0,0,714,NA,190,NA,NA
28109,0,60,0,0,773,0,0,0,0
28111,0,0,0,0,NA,0,0,0,0
28113,NA,NA,0,0,0,0,0,0,0
28115,0,NA,0,0,NA,0,276,0,0
28117,0,0,0,0,0,0,NA,0,0
28119,0,0,0,0,951,23,388,0,277
28121,0,NA,0,0,0,0,0,0,0
28123,0,0,0,0,0,0,0,0,0
28125,0,0,0,0,421,0,383,NA,35
28127,0,NA,0,0,880,0,0,0,0
28129,0,0,0,0,0,0,0,0,0
28131,0,0,0,0,0,0,0,0,0
28133,0,0,0,0,747,161,153,NA,259
28135,0,0,0,0,540,NA,557,0,429
28137,0,0,0,0,304,0,62,0,0
28139,0,138,0,0,NA,0,NA,0,0
28141,0,0,0,0,NA,0,0,0,0
28143,0,0,0,0,260,158,444,0,273
28145,0,0,0,0,0,0,NA,0,0
28147,0,0,0,0,0,0,0,0,0
28149,0,0,0,0,340,0,242,0,332
28151,0,0,0,0,729,172,165,0,353
28153,0,NA,0,0,0,0,0,0,0
28155,0,113,0,0,NA,0,NA,NA,NA
28157,0,NA,0,0,NA,0,NA,0,0
28159,0,NA,0,0,535,0,0,0,0
28161,0,0,0,0,166,0,NA,0,0
28163,0,5,0,0,399,0,202,0,468
29001,0,0,0,0,0,0,0,0,0
29003,0,0,0,0,0,0,0,0,0
29005,0,0,0,0,0,0,0,0,0
29007,0,0,0,0,0,0,0,0,0
29009,0,0,0,0,0,0,0,0,0
29011,NA,NA,0,0,796,0,338,0,329
29013,0,NA,0,0,100,0,315,0,0
29015,NA,NA,0,0,NA,0,148,NA,NA
29017,0,NA,0,0,328,0,361,NA,NA
29019,NA,NA,0,0,351,0,238,NA,NA
29021,0,0,0,0,NA,0,NA,0,0
29023,0,239,0,0,276,NA,505,NA,67
29025,0,0,0,0,0,0,0,0,0
29027,523,7,0,0,372,0,236,NA,NA
29029,NA,NA,0,0,0,0,0,0,0
29031,NA,NA,0,0,792,NA,415,NA,NA
29033,0,NA,0,0,147,NA,30,0,0
29035,0,NA,0,0,0,0,0,0,0
29037,NA,NA,0,0,23,0,540,NA,NA
29039,0,NA,0,0,NA,0,NA,0,0
29041,0,NA,0,0,146,0,66,0,118
29043,NA,NA,0,0,0,0,0,0,0
29045,0,0,0,0,148,0,13,NA,NA
29047,0,0,0,0,NA,0,NA,0,0
29049,0,0,0,0,NA,0,NA,0,0
29051,NA,NA,0,0,437,0,327,0,0
29053,0,24,0,0,584,0,NA,NA,NA
29055,0,0,0,0,0,0,0,0,0
29057,0,NA,0,0,26,0,254,NA,NA
29059,0,34,0,0,0,0,413,0,0
29061,0,0,0,0,NA,0,NA,0,0
29063,0,NA,0,0,0,0,0,0,0
29065,NA,NA,0,0,0,0,NA,0,0
29067,0,300,0,0,0,0,0,0,0
29069,0,104,0,0,255,2,371,NA,176
29071,0,201,0,0,566,0,271,0,95
29073,0,NA,0,0,NA,0,NA,0,0
29075,285,3,0,0,167,0,169,0,0
29077,NA,NA,0,0,NA,0,NA,0,0
29079,NA,NA,0,0,NA,0,319,0,0
29081,NA,NA,0,0,NA,NA,NA,0,0
29083,NA,NA,0,0,NA,0,NA,NA,NA
29085,0,NA,0,0,0,0,0,0,0
29087,NA,NA,0,0,954,0,646,0,0
29089,NA,NA,0,0,12,0,541,NA,NA
29091,0,NA,0,0,NA,0,0,0,0
29093,0,NA,0,0,0,0,0,0,0
29095,NA,NA,0,0,NA,0,282,NA,NA
29097,0,128,0,0,972,NA,76,0,244
29099,0,0,0,0,0,0,0,0,0
29101,0,NA,0,0,930,0,632,NA,NA
29103,0,NA,0,0,NA,0,NA,0,0
29105,0,NA,0,0,0,0,0,0,0
29107,NA,NA,0,0,939,0,287,NA,NA
29109,NA,NA,0,0,748,0,549,NA,NA
29111,NA,NA,0,0,78,0,303,0,0
29113,0,50,0,0,831,0,196,0,0
29115,0,NA,0,0,NA,0,164,NA,NA
29117,0,NA,0,0,NA,0,NA,0,0
29119,NA,NA,0,0,NA,0,0,0,0
29121,0,57,0,0,NA,0,196,NA,NA
29123,NA,NA,0,0,0,0,NA,0,0
29125,285,125,0,0,0,0,0,0,0
29127,0,NA,0,0,371,0,471,0,0
29129,0,NA,0,0,NA,0,NA,0,0
29131,NA,NA,0,0,NA,0,NA,0,0
29133,0,0,0,0,589,0,396,NA,108
29135,NA,NA,0,0,NA,0,NA,0,0
29137,0,NA,0,0,825,0,312,NA,NA
29139,0,0,0,0,326,0,4,NA,NA
29141,NA,NA,0,0,231,0,NA,NA,NA
29143,0,0,0,0,740,185,531,NA,344
29145,0,113,NA,0,NA,0,NA,0,0
29147,NA,NA,0,0,0,0,NA,0,0
29149,0,42,0,0,0,0,0,0,0
29151,NA,NA,0,0,981,0,653,0,0
29153,NA,NA,0,0,0,0,0,0,0
29155,0,0,0,0,257,176,407,NA,82
29157,0,0,0,0,NA,0,NA,0,0
29159,NA,NA,0,0,211,0,0,0,0
29161,0,0,0,0,0,0,0,0,0
29163,0,NA,0,0,144,0,96,NA,NA
29165,0,NA,0,0,977,0,514,NA,NA
29167,NA,NA,0,0,651,0,441,0,0
29169,0,NA,0,0,0,0,0,0,0
29171,0,NA,0,0,NA,0,NA,0,0
29173,NA,NA,0,0,940,0,294,0,0
29175,0,NA,0,0,NA,0,NA,0,0
29177,0,NA,0,0,498,0,421,0,0
29179,0,NA,0,0,0,0,0,0,0
29181,0,NA,0,0,109,0,481,NA,NA
29183,0,NA,0,0,554,0,409,0,0
29185,0,46,0,0,NA,NA,NA,NA,NA
29186,0,6,0,0,NA,0,NA,NA,NA
29187,0,0,0,0,0,0,0,0,0
29189,0,0,0,0,NA,0,NA,NA,NA
29195,NA,NA,0,0,151,0,34,0,0
29197,0,0,0,0,0,0,0,0,0
29199,0,NA,0,0,NA,0,NA,0,0
29201,NA,NA,0,0,564,NA,316,NA,339
29203,0,0,0,0,0,0,0,0,0
29205,0,NA,0,0,21,0,380,0,0
29207,0,50,0,0,764,53,585,NA,340
29209,0,0,0,0,0,0,NA,0,0
29211,0,NA,0,0,0,0,NA,0,0
29213,0,0,0,0,0,0,0,0,0
29215,0,NA,0,0,0,NA,0,0,0
29217,451,88,0,0,490,0,71,0,152
29219,NA,NA,0,0,443,0,186,NA,NA
29221,NA,NA,0,0,0,0,0,0,0
29223,0,0,0,0,NA,0,NA,0,0
29225,0,11,0,0,NA,0,0,0,102
29227,0,0,0,0,NA,0,NA,0,0
29229,0,NA,0,0,NA,0,0,0,0
29510,0,0,0,0,0,0,0,0,0
30001,0,0,0,0,0,0,0,0,0
30003,0,0,0,0,0,0,0,0,0
30005,0,0,0,0,0,0,0,0,0
30007,0,0,0,0,0,0,0,0,0
30009,0,0,0,0,0,0,0,0,0
30011,NA,NA,0,0,0,0,0,NA,NA
30013,104,NA,112,0,0,0,0,NA,61
30015,306,NA,2,0,769,0,0,NA,413
30017,136,NA,72,0,501,0,NA,NA,135
30019,NA,NA,0,0,0,0,0,NA,NA
30021,216,NA,23,0,149,0,NA,NA,40
30023,NA,NA,NA,0,0,0,0,0,0
30025,504,0,0,0,0,0,0,NA,NA
30027,508,NA,NA,0,0,0,0,219,119
30029,367,NA,12,0,NA,0,0,NA,6
30031,280,NA,31,0,0,0,0,NA,83
30033,NA,NA,0,0,0,0,0,NA,NA
30035,110,NA,27,0,0,0,0,NA,171
30037,362,NA,NA,0,NA,0,0,NA,NA
30039,NA,NA,NA,0,0,0,0,797,0
30041,416,NA,115,0,NA,0,0,NA,30
30043,NA,NA,NA,0,0,0,0,NA,0
30045,494,NA,104,0,0,0,0,NA,479
30047,252,NA,6,0,22,0,0,NA,54
30049,233,NA,NA,0,0,0,0,NA,NA
30051,63,NA,116,0,0,0,0,NA,8
30053,21,NA,141,0,0,0,0,0,0
30055,221,NA,NA,0,582,0,NA,NA,268
30057,402,NA,97,0,0,0,0,NA,333
30059,150,NA,99,0,0,0,0,NA,NA
30061,396,193,0,0,0,0,0,0,0
30063,421,NA,NA,0,0,0,0,NA,NA
30065,489,NA,64,0,NA,0,0,NA,NA
30067,277,NA,80,0,0,0,0,NA,363
30069,537,NA,NA,0,NA,0,0,NA,NA
30071,116,NA,92,0,NA,0,0,NA,480
30073,130,NA,66,0,NA,0,0,NA,192
30075,511,NA,69,0,0,0,0,0,0
30077,534,NA,63,0,0,0,0,NA,0
30079,206,NA,91,0,NA,0,0,NA,NA
30081,148,NA,139,0,212,0,NA,NA,266
30083,533,NA,32,0,612,0,NA,NA,306
30085,NA,NA,134,0,NA,0,NA,NA,0
30087,76,NA,55,0,NA,0,NA,NA,322
30089,75,NA,NA,0,0,0,0,NA,NA
30091,524,NA,143,0,582,0,NA,NA,0
30093,59,NA,0,0,0,0,0,0,0
30095,420,NA,128,0,922,0,0,784,0
30097,124,NA,109,0,0,0,0,NA,275
30099,0,0,0,0,0,0,0,0,0
30101,195,NA,17,0,573,0,0,NA,NA
30103,295,NA,NA,0,344,0,0,NA,NA
30105,152,NA,10,0,98,0,NA,NA,356
30107,538,NA,126,0,NA,0,0,NA,421
30109,NA,NA,NA,0,0,0,0,354,0
30111,117,NA,34,0,624,0,NA,NA,320
31001,0,0,0,0,0,0,0,0,0
31003,0,0,0,0,0,0,0,0,0
31005,0,0,0,0,0,0,0,0,0
31007,0,0,0,0,0,0,0,0,0
31009,0,0,0,0,0,0,0,0,0
31011,413,NA,0,0,180,0,538,0,0
31013,455,NA,0,0,756,0,0,NA,154
31015,515,93,0,0,486,0,86,NA,NA
31017,17,NA,0,0,448,0,NA,0,0
31019,462,NA,0,0,265,NA,533,NA,NA
31021,547,16,0,0,414,NA,159,NA,NA
31023,46,NA,0,0,824,0,408,0,140
31025,0,0,0,0,333,0,9,0,0
31027,NA,NA,0,0,936,0,458,0,0
31029,45,NA,0,0,210,NA,NA,NA,378
31031,452,NA,0,0,428,0,264,NA,NA
31033,293,NA,28,0,441,0,89,NA,439
31035,193,NA,0,0,198,NA,510,0,352
31037,501,110,0,0,647,0,277,NA,NA
31039,8,NA,0,0,559,0,144,0,0
31041,158,NA,0,0,295,45,472,0,318
31043,NA,NA,0,0,303,0,625,0,0
31045,83,NA,0,0,705,0,0,NA,NA
31047,126,NA,0,0,280,NA,496,0,150
31049,33,NA,NA,0,193,0,NA,NA,21
31051,NA,NA,0,0,256,0,566,NA,NA
31053,352,200,0,0,883,194,438,NA,NA
31055,NA,NA,0,0,155,0,613,0,0
31057,220,NA,0,0,834,NA,480,NA,314
31059,530,44,0,0,213,NA,580,NA,NA
31061,19,NA,0,0,735,0,365,0,449
31063,545,NA,0,0,557,55,160,NA,49
31065,199,NA,0,0,590,60,268,NA,255
31067,435,23,0,0,578,NA,299,0,155
31069,490,NA,NA,0,293,0,35,NA,56
31071,204,NA,0,0,236,0,NA,0,0
31073,61,NA,0,0,806,0,384,0,395
31075,NA,NA,0,0,0,0,0,0,0
31077,307,NA,0,0,763,NA,296,0,0
31079,40,NA,0,0,279,NA,317,NA,NA
31081,43,NA,0,0,264,62,547,0,293
31083,27,NA,0,0,757,NA,376,NA,65
31085,370,NA,0,0,591,NA,NA,NA,198
31087,305,NA,0,0,192,92,217,NA,5
31089,491,NA,0,0,282,0,532,NA,172
31091,NA,NA,0,0,0,0,0,0,0
31093,413,NA,0,0,912,NA,318,NA,NA
31095,30,NA,0,0,728,NA,439,0,381
31097,162,39,0,0,946,0,433,0,0
31099,0,0,0,0,0,0,0,0,0
31101,419,NA,0,0,878,NA,182,NA,191
31103,52,NA,0,0,189,NA,NA,NA,NA
31105,NA,NA,0,0,187,NA,0,NA,311
31107,192,NA,0,0,635,NA,183,0,358
31109,NA,NA,0,0,188,0,571,NA,NA
31111,139,NA,0,0,263,0,401,NA,87
31113,203,NA,0,0,275,0,NA,0,0
31115,36,NA,0,0,520,0,NA,0,0
31117,182,NA,0,0,136,0,391,0,0
31119,181,NA,0,0,821,0,491,NA,0
31121,14,NA,0,0,179,NA,492,0,359
31123,159,NA,0,0,871,0,NA,NA,NA
31125,15,NA,0,0,587,0,283,0,446
31127,0,30,0,0,841,0,422,0,0
31129,105,137,0,0,662,130,201,0,416
31131,0,0,0,0,628,0,352,0,0
31133,0,0,0,0,487,0,420,0,0
31135,445,NA,0,0,163,0,616,NA,341
31137,215,NA,0,0,229,NA,592,0,367
31139,69,NA,0,0,888,0,466,0,120
31141,60,NA,0,0,197,0,542,0,267
31143,183,NA,0,0,965,NA,500,0,140
31145,287,NA,0,0,541,191,143,NA,252
31147,NA,NA,0,0,383,0,45,0,0
31149,53,NA,0,0,NA,0,120,0,0
31151,467,49,0,0,857,NA,390,NA,NA
31153,NA,NA,0,0,798,0,341,0,0
31155,341,70,0,0,819,NA,400,0,0
31157,339,NA,0,0,931,NA,0,NA,NA
31159,NA,NA,0,0,895,118,470,NA,NA
31161,425,NA,0,0,449,0,NA,NA,309
31163,422,NA,0,0,685,NA,170,NA,NA
31165,113,NA,NA,0,223,0,0,NA,169
31167,50,NA,0,0,267,0,644,NA,NA
31169,18,NA,0,0,923,NA,473,0,364
31171,NA,NA,0,0,NA,0,0,0,0
31173,NA,NA,0,0,853,0,414,NA,NA
31175,454,NA,0,0,768,NA,300,NA,NA
31177,NA,NA,0,0,157,0,485,NA,NA
31179,525,0,0,0,542,0,181,0,0
31181,521,100,0,0,556,91,194,0,474
31183,71,NA,0,0,NA,NA,574,0,0
31185,549,NA,0,0,283,149,587,NA,NA
32001,0,0,0,0,0,0,0,0,0
32003,0,0,0,0,0,0,0,0,0
32005,0,0,0,0,0,0,0,0,0
32007,0,0,0,0,0,0,0,0,0
32009,0,0,0,0,0,0,0,0,0
32011,NA,NA,NA,0,0,0,0,NA,0
32013,503,NA,9,0,NA,0,0,NA,441
32015,264,NA,0,0,0,0,0,NA,NA
32017,118,NA,0,0,887,0,0,NA,NA
32019,433,NA,46,0,NA,0,0,NA,NA
32021,197,NA,0,0,0,0,0,0,0
32023,85,NA,0,0,0,0,0,0,0
32027,331,NA,0,0,7,0,0,NA,NA
32029,NA,NA,0,0,0,0,0,0,0
32031,364,NA,0,0,0,0,0,0,0
32033,NA,NA,0,0,NA,0,0,NA,NA
32510,NA,NA,0,0,0,0,0,0,0
33001,0,0,0,0,0,0,0,0,0
33003,0,0,0,0,0,0,0,0,0
33005,0,0,0,0,0,0,0,0,0
33007,0,0,0,0,0,0,0,0,0
33009,0,0,0,0,0,0,0,0,0
33011,NA,NA,0,0,0,0,0,0,0
33013,0,10,0,0,0,0,0,0,0
33015,NA,NA,0,0,0,0,0,0,0
33017,NA,NA,0,0,0,0,0,0,0
33019,0,0,0,0,0,0,0,0,0
34001,0,0,0,0,0,0,0,0,0
34003,0,0,0,0,0,0,0,0,0
34005,0,0,0,0,0,0,0,0,0
34007,0,0,0,0,0,0,0,0,0
34009,0,0,0,0,0,0,0,0,0
34011,472,57,NA,0,43,0,337,NA,179
34013,0,0,0,0,0,0,0,0,0
34015,397,98,0,0,683,NA,513,0,282
34017,0,0,0,0,0,0,0,0,0
34019,0,5,0,0,NA,0,NA,NA,NA
34021,0,6,0,0,NA,0,NA,0,0
34023,0,NA,0,0,561,0,550,NA,NA
34025,NA,NA,0,0,734,0,205,NA,NA
34027,0,3,0,0,NA,0,0,NA,NA
34029,NA,NA,0,0,NA,0,0,0,0
34031,0,0,0,0,0,0,0,0,0
34033,92,122,0,0,780,0,346,0,388
34035,0,6,0,0,NA,0,NA,NA,NA
34037,NA,NA,0,0,NA,0,0,0,0
34039,0,0,0,0,0,0,0,0,0
34041,0,7,0,0,215,0,520,0,0
35001,0,0,0,0,0,0,0,0,0
35003,0,0,0,0,0,0,0,0,0
35005,0,0,0,0,0,0,0,0,0
35006,0,0,0,0,0,0,0,0,0
35007,0,0,0,0,0,0,0,0,0
35009,0,0,0,0,0,0,0,0,0
35011,424,NA,0,0,0,95,0,0,0
35013,176,NA,0,0,593,NA,0,0,476
35015,248,NA,0,0,0,NA,0,NA,NA
35017,44,NA,0,0,NA,0,0,0,0
35019,NA,NA,0,0,0,0,0,0,0
35021,0,NA,0,0,0,0,0,NA,NA
35023,375,NA,0,0,NA,0,0,0,0
35025,426,NA,0,0,980,NA,0,NA,NA
35027,NA,NA,0,0,0,0,0,0,0
35028,NA,NA,0,0,0,0,0,0,0
35029,372,NA,0,0,NA,NA,0,NA,NA
35031,NA,NA,0,0,0,0,0,0,0
35033,68,NA,0,0,NA,0,0,0,0
35035,28,NA,0,0,0,0,0,0,0
35037,NA,NA,0,0,0,0,0,NA,10
35039,79,NA,0,0,209,0,0,0,0
35041,NA,NA,0,0,NA,6,0,NA,308
35043,414,NA,0,0,183,0,0,NA,NA
35045,324,NA,0,0,NA,NA,0,NA,NA
35047,31,NA,0,0,NA,0,0,NA,NA
35049,217,NA,0,0,266,0,0,0,0
35051,373,NA,0,0,183,0,0,0,0
35053,535,NA,0,0,NA,NA,0,NA,NA
35055,514,NA,0,0,250,0,0,NA,0
35057,512,NA,0,0,NA,0,0,NA,NA
35059,NA,NA,0,0,960,NA,0,NA,NA
35061,142,NA,0,0,NA,NA,0,NA,NA
36001,0,0,0,0,0,0,0,0,0
36003,0,0,0,0,0,0,0,0,0
36005,0,0,0,0,0,0,0,0,0
36007,0,0,0,0,0,0,0,0,0
36009,0,0,0,0,0,0,0,0,0
36011,NA,NA,0,0,NA,0,NA,0,0
36013,0,0,0,0,0,0,0,0,0
36015,NA,NA,0,0,0,0,0,0,0
36017,0,NA,0,0,0,0,0,0,0
36019,0,0,0,0,0,0,0,0,0
36021,NA,NA,0,0,NA,0,NA,0,0
36023,NA,NA,0,0,0,0,0,0,0
36025,0,44,0,0,NA,0,0,NA,NA
36027,NA,NA,0,0,0,0,0,0,0
36029,NA,NA,0,0,NA,0,NA,NA,NA
36031,0,NA,0,0,0,0,0,0,0
36033,0,NA,0,0,0,0,0,0,0
36035,0,NA,0,0,0,0,0,0,0
36037,0,0,0,0,682,0,0,NA,NA
36039,0,NA,0,0,NA,0,0,0,0
36041,0,0,0,0,0,0,0,0,0
36043,0,NA,0,0,0,0,0,0,0
36045,0,4,0,0,NA,0,0,0,0
36047,0,0,0,0,0,0,0,0,0
36049,0,NA,0,0,0,0,0,0,0
36051,0,0,0,0,NA,0,NA,0,0
36053,0,NA,0,0,0,0,0,0,0
36055,0,0,0,0,897,0,NA,NA,NA
36057,0,NA,0,0,NA,0,0,0,0
36059,0,0,0,0,0,0,0,0,0
36061,0,0,0,0,0,0,0,0,0
36063,0,NA,0,0,NA,0,NA,NA,NA
36065,0,13,0,0,942,0,NA,0,0
36067,0,NA,0,0,475,0,0,0,0
36069,NA,NA,0,0,NA,0,NA,NA,NA
36071,0,NA,0,0,NA,0,0,0,0
36073,NA,NA,0,0,475,0,NA,0,0
36075,0,NA,0,0,0,0,0,0,0
36077,0,NA,0,0,NA,0,NA,0,0
36079,0,0,0,0,0,0,0,0,0
36081,0,0,0,0,0,0,0,0,0
36083,0,NA,0,0,0,0,0,NA,NA
36085,0,0,0,0,0,0,0,0,0
36087,0,0,0,0,0,0,0,0,0
36089,0,147,0,0,NA,0,0,0,0
36091,NA,NA,0,0,0,0,0,0,0
36093,NA,NA,0,0,0,0,0,0,0
36095,NA,NA,0,0,NA,0,0,0,0
36097,0,0,0,0,0,0,0,0,0
